"pop","year","age.cat","sex","color","lat","long","habitat","human","pop.density","pack.size","standard.habitat","standard.human","standard.pop","standard.packsize","standard.latitude","standard.longitude","cav.binary","cdv.binary","cpv.binary","chv.binary","neo.binary","toxo.binary"
"YNP",2001,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,NA
"YNP",2001,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2001,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2001,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2001,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2001,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2001,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2001,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2001,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2001,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2001,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2001,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2001,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2002,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2002,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,0,0,0
"YNP",2002,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2002,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2002,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2002,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2002,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,1,NA
"YNP",2002,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,NA
"YNP",2002,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,NA
"YNP",2002,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2002,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2002,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,0,1,1,0,NA
"YNP",2002,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2002,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,0,1,1,0,NA
"YNP",2002,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,NA,NA
"YNP",2002,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2002,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,1,0
"YNP",2002,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2002,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,NA,NA
"YNP",2002,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,1,1,1,0,NA
"YNP",2003,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2003,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2003,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2003,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2003,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2003,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2003,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2003,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2003,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2003,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2003,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2003,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,1,NA
"YNP",2003,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2003,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2003,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2004,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,0,1,0,NA,NA
"YNP",2004,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2004,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2004,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2004,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2004,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2004,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,1
"YNP",2004,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2004,"A","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2004,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,1,1
"YNP",2004,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2004,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,NA
"YNP",2004,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2004,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2004,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,0,0,NA
"YNP",2004,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2004,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,0,1,1,0,NA
"YNP",2004,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2004,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,NA,NA,NA
"YNP",2004,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2005,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2005,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2005,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,NA,NA
"YNP",2005,"A","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,NA,1
"YNP",2005,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2005,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,1,0
"YNP",2005,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,1,0
"YNP",2005,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2005,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,1,1
"YNP",2005,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2005,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2005,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,0,0,0
"YNP",2005,"A","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2005,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,0,0,0
"YNP",2005,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,0,1,0
"YNP",2005,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2005,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,0,1,1,0,NA
"YNP",2005,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2005,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2005,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2005,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2005,"A","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2005,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2005,"A","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2005,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,NA,0
"YNP",2005,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2005,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2005,"A","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2005,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2006,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,NA
"YNP",2006,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,0
"YNP",2006,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2006,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2006,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2006,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2006,"A","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,1,0
"YNP",2006,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2006,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2006,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2006,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,0
"YNP",2006,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2006,"A","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2006,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2006,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,0,0,0
"YNP",2007,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,NA,1,0,0
"YNP",2007,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2007,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2007,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2007,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,0,1,1,0,0
"YNP",2007,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,0,1,1,0,0
"YNP",2007,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2007,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2007,"S","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"A","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2007,"P","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2007,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,NA
"YNP",2007,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"P","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2007,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,0
"YNP",2007,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,0,1,1,0,1
"YNP",2008,"A","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,NA
"YNP",2008,"S","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2008,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,1,NA
"YNP",2008,"A","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2008,"P","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2008,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2008,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2008,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2008,"S","F","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,1
"YNP",2008,"P","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,0,1,0,1,0,0
"YNP",2008,"A","M","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,0,0,0
"YNP",2008,"S","F","G",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
"YNP",2008,"A","M","B",44.59645,-110.5472,11211.3,3973.47,28.93,8.25,-0.1965,0.9383,1.5378,1.0041,-0.6369,0.3302,1,1,1,1,0,0
