Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
lettered cap,Beige,No,560,140,Beige,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatLogocap1,12043,txEA3gtDENsLPjSLu
lettered cap,Olive,No,560,140,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,Yes,For sale,CapHatLogocap2,12044,QSrmauRxdvykwxfZf
lily crown,Colorful,Yes,NFS,480,Red,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentYuri1,5114,oyd8dzDWXoCeq6d3P
lovely cosmos crown,Colorful,Yes,NFS,1120,Pink,Orange,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentCosmos2,5109,JpEmegx5ChztAdbnv
mage's hat,Black,No,3440,860,Black,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth,HeadCap,Yes,For sale,CapHatWitch0,5245,xC42tzk6SK3sN9RoG
mage's hat,Blue,No,3440,860,Blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth,HeadCap,Yes,For sale,CapHatWitch1,11843,TxrHS9qwEk83iea7P
mage's hat,White,No,3440,860,White,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth,HeadCap,Yes,For sale,CapHatWitch2,11844,nN9u4Q77aHtudJxza
mage's hat,Red,No,3440,860,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth,HeadCap,Yes,For sale,CapHatWitch3,11845,v2iuwLr9rh2wfXpgC
matanpushi,Blue,No,880,220,Blue,Beige,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal,HeadCap,Yes,For sale,CapHatMatampushi0,10914,G4fspHfP6FzwQEqto
matanpushi,Brown,No,880,220,Brown,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal,HeadCap,Yes,For sale,CapHatMatampushi1,12033,ZoE3A7vJmf6fjas2d
matanpushi,Red,No,880,220,Red,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; formal,HeadCap,Yes,For sale,CapHatMatampushi2,12034,wLkeY9D82XAyLE3N9
matronly bun,Hair Color,No,1280,320,Colorful,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,theatrical,Headgear_HasEar,No,For sale,CapWigOnionhair,5691,2HsMdh23YHSqA4AhL
mesh cap,Purple,No,560,140,Purple,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,formal; party; theatrical; work,HeadCap,Yes,For sale,CapHatMeshcap0,5128,ci33Hxg6BtfZ4KKY9
mesh cap,Red,No,560,140,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,formal; party; theatrical; work,HeadCap,Yes,For sale,CapHatMeshcap1,11506,S878yxu4ziFfZiAYa
mesh cap,Pink,No,560,140,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,formal; party; theatrical; work,HeadCap,Yes,For sale,CapHatMeshcap2,11507,ELafihA36MBWWb4HR
mesh cap,Green,No,560,140,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,formal; party; theatrical; work,HeadCap,Yes,For sale,CapHatMeshcap3,11508,yDdLG4bLQnnATQQrh
mesh cap,Orange,No,560,140,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,formal; party; theatrical; work,HeadCap,Yes,For sale,CapHatMeshcap4,11509,xtfgMAvaPXTMryc3N
mesh cap,Yellow,No,560,140,Yellow,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,formal; party; theatrical; work,HeadCap,Yes,For sale,CapHatMeshcap5,11510,X2thzp4pg5qBhJrYZ
mesh cap,Black,No,560,140,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,formal; party; theatrical; work,HeadCap,Yes,For sale,CapHatMeshcap6,11511,B75gGQnqmbvwFnY3r
milkmaid hat,White,No,NFS,800,White,White,1x1,NA,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,Headgear_HasBang,No,Not for sale,CapBangsVolendamWhite,5365,xxPurMe9L9zyhgmoH
mohawk wig,Hair Color,No,1280,320,Colorful,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,theatrical,Headgear_HasEar,No,For sale,CapWigMohican,5688,xSP2ma9tBnzzWzfv6
mum crown,Colorful,Yes,NFS,480,Red,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentMum1,5117,jcwfq9ffbRoL4AEde
mummy mask,White,No,980,245,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,HeadFullFace,No,For sale,CapFullfaceMummyWhite,5324,RumzTwR7oeh4Ap6Ge
New Year's hat,Red,No,500,125,Red,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearRed,4799,mRkejbn9CwDxWTD8v
New Year's hat,Blue,No,500,125,Blue,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearBlue,5186,Eo5LXf3XdqiQyRyv9
New Year's hat,Yellow,No,500,125,Yellow,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearYellow,5187,4P3oKZ7N4xXbHKcHD
New Year's hat,Green,No,500,125,Green,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearGreen,5188,STBytwCasPPX5vfWn
New Year's hat,Orange,No,500,125,Orange,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearOrange,5189,2jcPz9T4E5CHeytdR
New Year's hat,Purple,No,500,125,Purple,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearPurple,5190,B7pexDLSa7ZxqCRx2
New Year's hat,Pink,No,500,125,Pink,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearPink,5191,JHAzmuxhiGZG5xJzv
New Year's hat,Light blue,No,500,125,Light blue,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearLightblue,5192,zDsxniwxCt7Lyb2Aa
New Year's silk hat,Red,No,500,125,Red,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkRed,5946,4gvYY4rPwuzRbaMXQ
New Year's silk hat,Blue,No,500,125,Blue,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkBlue,5947,D3oDFZZsBaBoJ9NeJ
New Year's silk hat,Yellow,No,500,125,Yellow,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkYellow,5948,k8tKF4tYi5ZejnpTb
New Year's silk hat,Green,No,500,125,Green,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkGreen,5949,gF3HgnhNTRHXjaw7B
New Year's silk hat,Orange,No,500,125,Orange,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkOrange,5950,s2Q4sYtm9FQzx8L95
New Year's silk hat,Purple,No,500,125,Purple,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkPurple,5951,SY9weEDnd4egCfKts
New Year's silk hat,Pink,No,500,125,Pink,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkPink,5952,4KbWNw4jwLokepjDz
New Year's silk hat,Light blue,No,500,125,Light blue,Yellow,1x1,NA,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,No,1.0.0,Gorgeous,party; theatrical,HeadCap,Yes,Not for sale,CapHatNewyearsilkLightblue,5953,YsNhinT3gy8CYuB4d
ninja hood,Dark blue,No,1400,350,Blue,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja0,5364,tNfkPdEzqBqjaJpoL
ninja hood,Gray,No,1400,350,Black,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja1,11870,pqeTwLRpzY2iimLhX
ninja hood,Red,No,1400,350,Red,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja2,11871,cjHgPwXzQKaAvmhuC
ninja hood,Purple,No,1400,350,Purple,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja3,11872,tB493c7XfJfk3SNdz
ninja hood,Aqua,No,1400,350,Light blue,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja4,11873,QLNKKCbkjKA4dbrrT
ninja hood,Green,No,1400,350,Green,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja5,11874,XaaDcBAN2LENqYzcv
ninja hood,Yellow,No,1400,350,Yellow,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja6,11875,M5W4YEuvEQ787Tegk
ninja hood,Orange,No,1400,350,Orange,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeNinja7,11876,xuwDmWqQkxgPZPqRg
Noh mask,White,No,2400,600,Beige,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,goth; theatrical,HeadFace,Yes,For sale,CapMaskNomenWhite,6036,g5HMKByrRY6yupb25
Nook Inc. bandanna,Yellow,No,NFS,2500,Orange,Yellow,1x1,500,Nook Miles Shop,,All Year,No,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,Not for sale,CapHatBandanaRco,5628,uPbBLGqqSiTSKdsap
Nook Inc. cap,Green,No,NFS,2500,Green,White,1x1,500,Nook Miles Shop,,All Year,No,1.0.0,Simple,outdoorsy; sporty,HeadCap,Yes,Not for sale,CapHatMeshcapRco,5627,M6ZPhdcjGPvRGtDCS
nurse's cap,Pink,No,1680,420,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTNurse0,6947,2nZYXc5ee6terDyJY
nurse's cap,White,No,1680,420,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTNurse1,11812,u6EEbkfK3e6iHMXsY
nurse's cap,Blue,No,1680,420,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,HeadHairOrnament_Back,Yes,For sale,CapOrnamentTNurse2,11813,NWWLjb8pmu6tC438t
OK Motors cap,NA,No,770,192,White,Blue,1x1,NA,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",All Year,No,1.1.0,Simple,work,HeadCap,Yes,Not in catalog,CapHatOkmotors0,12424,EfqFMvapb35xaDsnk
orange hat,Orange,Yes,NFS,1000,Orange,Green,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatOrange,5275,QSHPkoQAJJpdDJpXv
outback hat,Brown,No,1560,390,Brown,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,Yes,For sale,CapHatTengallon0,5399,aGQncv2i5uCn6BRFC
outback hat,Beige,No,1560,390,Beige,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,Yes,For sale,CapHatTengallon1,11053,L7gfFxKYMfYFsmc3o
outback hat,Red,No,1560,390,Red,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,Yes,For sale,CapHatTengallon2,11054,BpLh5uscghzcSqNyJ
outback hat,Pink,No,1560,390,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,Yes,For sale,CapHatTengallon3,11055,e9ntmssz8a4Ydsnii
outback hat,White,No,1560,390,White,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,Yes,For sale,CapHatTengallon4,11056,uBsynLkxZLapw4j4w
outdoor hat,Orange,No,1100,275,Orange,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor0,5258,Taf2gy9MqCWtD8Lm9
outdoor hat,Blue,No,1100,275,Blue,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor1,11038,Tni7PAyBS3NrwqbTn
outdoor hat,Purple,No,1100,275,Purple,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor2,11039,bSsN9ide5eYd2KxoS
outdoor hat,Red,No,1100,275,Red,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor3,11040,jG7vw4ZYdt5wxPJZh
outdoor hat,Yellow,No,1100,275,Yellow,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor4,11041,9TQZoMLhikHRrrDDZ
outdoor hat,Light blue,No,1100,275,Light blue,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor5,11042,w9GeNeMPYKBxbYSH2
outdoor hat,Green,No,1100,275,Green,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor6,11043,mSxNGDSx7y6kZarnc
outdoor hat,Beige,No,1100,275,Beige,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,HeadCap,Yes,For sale,CapHatOutdoor7,11044,sTS2R5YRfdAxfEy8Z
paintball mask,Black,No,1040,260,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty,HeadFace,No,For sale,CapMaskPaint0,5395,hXFTMo9zh7Mx7yDDa
paintball mask,White,No,1040,260,White,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty,HeadFace,No,For sale,CapMaskPaint1,10227,iFPdeeqLGNuWaconR
paintball mask,Olive,No,1040,260,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty,HeadFace,No,For sale,CapMaskPaint2,10228,WaYr6qyZ6w2y7M8r2
paintball mask,Yellow,No,1040,260,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty,HeadFace,No,For sale,CapMaskPaint3,10229,cQY7bMzg8NgyLQXDJ
paisley bandanna,Red,No,700,175,Red,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana0,5294,93GubKimrHwj42NtQ
paisley bandanna,Blue,No,700,175,Blue,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana1,10760,LnqYNcbocnnRFYYbM
paisley bandanna,Yellow,No,700,175,Yellow,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana2,10761,F8Fsf43ae6RCTkuAo
paisley bandanna,Black,No,700,175,Black,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana3,10762,RxdhMRe7iZv3LxYtQ
paisley bandanna,Green,No,700,175,Green,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana4,10763,7Z4qghfvzEp2EMfYw
paisley bandanna,Orange,No,700,175,Orange,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana5,10764,jbJkcPtdqKgh8v9AG
paisley bandanna,Pink,No,700,175,Pink,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana6,10765,jDiN5BX2LQjQg7eod
paisley bandanna,Purple,No,700,175,Purple,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy,HeadCap,Yes,For sale,CapHatBandana7,10766,covzbSvXPRPk6gLtk
pansy crown,Colorful,Yes,NFS,480,Colorful,Colorful,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentPansy1,5105,Kn2k9jdadPZNeT4oH
paper bag,Beige,No,140,35,Beige,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfacePaperbagBeige,5840,Z8NpXTFEZNuwzJb7B
paperboy cap,Brown,No,1470,367,Brown,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,HeadCap,Yes,For sale,CapHatHunting0,5147,GAyDQZez4XQdjCAnn
paperboy cap,Gray,No,1470,367,Gray,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,HeadCap,Yes,For sale,CapHatHunting1,11512,ymFNyTkYST6eYQDWm
paperboy cap,Green,No,1470,367,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal; work,HeadCap,Yes,For sale,CapHatHunting2,11513,MntgoecKWvqftbcj9
paperboy cap,Blue,No,1470,367,Light blue,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; formal; work,HeadCap,Yes,For sale,CapHatHunting3,11514,pfBtD75A8gSxZY3TQ
paperboy cap,Red,No,1470,367,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal; work,HeadCap,Yes,For sale,CapHatHunting4,11515,e3k4XpPMoahNaWv78
patchwork tulip hat,Pink,No,1680,420,Pink,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatTulippatch0,9870,SGjLHQg8TFGDWH2N8
patchwork tulip hat,Blue,No,1680,420,Blue,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatTulippatch1,11993,pTWoeyHzNCW9ZW67y
patchwork tulip hat,Yellow,No,1680,420,Yellow,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatTulippatch2,11994,Zxq3wn7giQ6rBFaRT
peach hat,Peach,Yes,NFS,1000,Pink,Yellow,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatPeach0,9874,ndyX7HhTu335TzW9b
pear hat,Green,Yes,NFS,1000,Green,Brown,1x1,NA,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatPear0,9872,nQDCrcuuoxWRwhyzt
pigtail,Hair Color,No,NFS,800,Colorful,Colorful,1x1,NA,Gulliver,,All Year,No,1.0.0,Cool,everyday,Headgear_HasEar,No,Not for sale,CapWigPigtail,5819,8GiNANCYoscQGgW8i
pilot's cap,Brown,No,1120,280,Brown,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,No,For sale,CapHelmetPilot0,5362,MeD6WKsME9zhgTo5R
pilot's cap,Black,No,1120,280,Black,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,No,For sale,CapHelmetPilot1,11613,6BxAvii2rcxRCaL7g
pilot's cap,Avocado,No,1120,280,Green,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,No,For sale,CapHelmetPilot2,11614,yG8ej28n3Gn5GBvKr
pilot's hat,Navy blue,No,1680,420,Blue,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatCaptainsky0,8612,wqL65kvbtwtrWmQvu
pilot's hat,Black,No,1680,420,Black,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatCaptainsky1,11827,rtjQ3mqNSJsPmFmaK
pilot's hat,Light blue,No,1680,420,Light blue,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatCaptainsky2,11828,zbMCmXJx7nPvr5wNG
pineapple cap,Yellow,No,700,175,Yellow,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; theatrical; vacation,HeadCap,Yes,For sale,CapHatPineapple,5279,dPCd6Ab8DeCJFYskS
plain cap,Gray,No,560,140,Gray,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap0,5148,by6mbBP6LtRDsEnGb
plain cap,Beige,No,560,140,Beige,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap1,11516,sDYHTbiZX2M9deKRW
plain cap,Red,No,560,140,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap2,11517,D2deq4Cs3kzxZhxfT
plain cap,Blue,No,560,140,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap3,11518,A4TTtSGv4Y6S7nrHy
plain cap,Green,No,560,140,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap4,11519,W8MEs7KCn9gMPGzS8
police cap,Navy blue,No,1680,420,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatPoliceNavy,5141,yfwrPpLDLYjKTwmbt
pom casquette,Brown,No,880,220,Brown,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette0,6054,RbFmSEbYbPYhtJBR9
