Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
sporty sandals,Beige,No,1300,325,Beige,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports6,10733,gHXQ5sakxYkDn3fAP
sporty sandals,Gray,No,1300,325,Light blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,outdoorsy; comfy; sporty; vacation,No,For sale,ShoesSandalSports7,10734,FtBvM9FNfSW2YkvR4
steel-toed boots,Brown,No,2640,660,Brown,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,everyday; work,No,For sale,ShoesKneeEngineerboots0,2593,hjin67297NyjQEihM
steel-toed boots,Beige,No,2640,660,Beige,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; work,No,For sale,ShoesKneeEngineerboots1,11232,Nc8FzgrGXu7C7yw5c
steel-toed boots,Green,No,2640,660,Green,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; work,No,For sale,ShoesKneeEngineerboots2,11233,8bdJLyFwFaLiPyBgM
steel-toed boots,Black,No,2640,660,Black,Gray,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; work,No,For sale,ShoesKneeEngineerboots3,11234,JLqpaYbMxsMNeattz
steel-toed boots,Red,No,2640,660,Red,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,everyday; work,No,For sale,ShoesKneeEngineerboots4,11235,AFT7LK6ZemaX5DpGb
steel-toed boots,Gray,No,2640,660,Gray,Brown,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; work,No,For sale,ShoesKneeEngineerboots5,11236,QsKyMZv4z788odcXQ
stone-egg shoes,None,Yes,NFS,800,Orange,Brown,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,No,Not for sale,ShoesLowcutEggrock0,12456,iNjeDCdctCeLqyxjv
strappy heels,Red,No,1560,390,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter0,5561,bmvzeeTGHXiwdZJcg
strappy heels,Blue,No,1560,390,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter1,10142,A3oghyX4PgSMkZJef
strappy heels,Gold,No,1560,390,Orange,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter2,10143,KsqvFoouvtYt6KAYE
strappy heels,Silver,No,1560,390,Gray,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter3,10144,chbFMWwZyPPaqbkjg
strappy heels,Black,No,1560,390,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter4,10145,g2CG68ZjmWHrGRKjk
strappy heels,Pink,No,1560,390,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter5,10146,vqMwAq9ky8WxLKPG8
strappy heels,Green,No,1560,390,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter6,10147,BR6iENsuxdaGLEZam
strappy heels,Purple,No,1560,390,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,No,For sale,ShoesLowcutGlitter7,10148,E75eKo2LiRpEdp8bT
traditional flower shoes,Red,No,1800,450,Red,Blue,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,formal; party,No,For sale,ShoesLowcutGgotshin0,5622,p8rmo5DkHoGjSK5SA
traditional flower shoes,Pink,No,1800,450,Pink,White,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,formal; party,No,For sale,ShoesLowcutGgotshin1,10988,u3MShjWuHsM8H4jkv
traditional flower shoes,Blue,No,1800,450,Blue,Brown,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,formal; party,No,For sale,ShoesLowcutGgotshin2,10989,gP6Pc7r6PG9hrQHNK
traditional flower shoes,Yellow,No,1800,450,Yellow,Brown,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,formal; party,No,For sale,ShoesLowcutGgotshin3,10990,8jieRWyNTggC4jMrr
traditional flower shoes,Lime,No,1800,450,Yellow,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,formal; party,No,For sale,ShoesLowcutGgotshin4,10991,cN9q9x2LaZYY8qv6F
trekking shoes,Orange,No,1500,375,Brown,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking0,5388,Qbk8zzBxRCSM2J5zJ
trekking shoes,Gray,No,1500,375,Black,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking1,11237,TkjSkJFhub7FjDuMC
trekking shoes,Black,No,1500,375,Black,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking2,11238,sfQZCGCu4tTHfMpNt
trekking shoes,Light blue,No,1500,375,Light blue,Purple,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking3,11239,embSAwtn69LDNFbAD
trekking shoes,Yellow,No,1500,375,Yellow,White,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking4,11240,FmbcmRRcN58qYyLXu
trekking shoes,Purple,No,1500,375,Purple,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking5,11241,aexteKPGADNrE9xfs
trekking shoes,White,No,1500,375,White,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking6,11242,Ywpc2D7NoK2qBxf6F
trekking shoes,Brown,No,1500,375,Brown,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,ShoesHighcutTrekking7,11243,T3ZqLcjzTfxQdKYMw
velour boots,Ruby red,No,1920,480,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,everyday; party,No,For sale,ShoesKneeVelour0,4732,bb8zrf3uymyQcZ95R
velour boots,Gray,No,1920,480,Gray,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,everyday; party,No,For sale,ShoesKneeVelour1,11675,tAmnjnqTjNDGCWarN
velour boots,Brown,No,1920,480,Brown,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,everyday; party,No,For sale,ShoesKneeVelour2,11676,zhxznAbZgApqG5tsS
velour boots,Blue,No,1920,480,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,everyday; party,No,For sale,ShoesKneeVelour3,11677,Zvqbb4TRJvGTvRRKa
velour boots,Mustard,No,1920,480,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Elegant,everyday; party,No,For sale,ShoesKneeVelour4,11678,FgLL99NEEz5piTwSu
vinyl round-toed pumps,Beige,No,1500,375,Beige,Beige,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,No,For sale,ShoesLowcutEnamelpumps0,4723,RecSgePXKnagDi74R
vinyl round-toed pumps,Mint,No,1500,375,Light blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,No,For sale,ShoesLowcutEnamelpumps1,10116,St4Gybmqd2uS7cvwF
vinyl round-toed pumps,Brown,No,1500,375,Brown,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,No,For sale,ShoesLowcutEnamelpumps2,10117,NZymvJ5oCBcmgXJ5t
vinyl round-toed pumps,Pink,No,1500,375,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,No,For sale,ShoesLowcutEnamelpumps3,10118,dhcs3Lwx3oeiy4ngb
vinyl round-toed pumps,White,No,1500,375,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,No,For sale,ShoesLowcutEnamelpumps4,10119,nTzMdQGrukqyBP8tk
vinyl round-toed pumps,Black,No,1500,375,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,No,For sale,ShoesLowcutEnamelpumps5,10120,HG234xKCQ8jRhttM6
visual-punk boots,Black,No,2200,550,Black,Black,1x1,NA,Kicks,,All Year,No,1.0.0,Cool,party; theatrical; work,No,For sale,ShoesKneeVisualBlack,5609,hP4STomyv7jb7tKnT
walking shoes,Pink,No,560,140,Pink,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutHealth0,5775,sJbiGPfjohy3MRz9g
walking shoes,Beige,No,560,140,Beige,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutHealth1,10997,ZTWABEzco2pisNq3q
walking shoes,Red,No,560,140,Red,Beige,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,No,For sale,ShoesLowcutHealth2,10998,KWAceiwcGzkfNab4o
water sandals,Pink,No,1040,260,Pink,Pink,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua0,5652,G7gjqcTKEpcbbNKJS
water sandals,Navy blue,No,1040,260,Blue,Blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua1,10714,xZGwaMKKzuwBZifue
water sandals,Red,No,1040,260,Red,Red,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua2,10715,zE2ydSF3h8ZEQDoN6
water sandals,Light blue,No,1040,260,Light blue,Light blue,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua3,10716,ThthTKiHz8qWwHmAc
water sandals,Orange,No,1040,260,Orange,Orange,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua4,10717,SKnxks78Mbearkot6
water sandals,Purple,No,1040,260,Purple,Purple,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua5,10718,eCfe52j6KebvShSxF
water sandals,Green,No,1040,260,Green,Green,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua6,10719,2pc8Ywv9ZgxzpfcCN
water sandals,Yellow,No,1040,260,Yellow,Yellow,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,outdoorsy; comfy; vacation,No,For sale,ShoesSandalAqua7,10720,vkYy5oFc353orgyxa
water shoes,Pink,No,900,225,Pink,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine0,5808,b3hXNNAFjYXNfYDNq
water shoes,Light blue,No,900,225,Light blue,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine1,10177,ur4D7j8TfzytpkBRr
water shoes,Orange,No,900,225,Orange,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine2,10271,vwQp84gqxvqxSGHpB
water shoes,Green,No,900,225,Green,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine3,10272,k5X6gHQcJWkWB8ZAi
water shoes,Navy blue,No,900,225,Blue,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine4,10273,JXymcRAWNMbDogEPA
water shoes,Yellow,No,900,225,Yellow,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine5,10274,r9y8YdqpCCSFymCJx
water shoes,Red,No,900,225,Red,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine6,10275,5Mt6LsY5NwhrwC8Ro
water shoes,Black,No,900,225,Gray,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,ShoesLowcutMarine7,10276,TZMXjppMESwhT2hZt
water-egg shoes,None,Yes,NFS,800,Light blue,Red,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,No,Not for sale,ShoesLowcutEggfish0,12460,CT5SYnidy4tF7xneW
wedding pumps,NA,No,3000,750,White,White,1x1,NA,Wedding Season,,All Year,No,1.2.0,Elegant,fairy tale; formal; theatrical,No,Not for sale,ShoesLowcutJunepumps0,12495,ZXMfkX6hWrb3Bf4cJ
wedding shoes,NA,No,3000,750,White,White,1x1,NA,Wedding Season,,All Year,No,1.2.0,Elegant,fairy tale; formal; theatrical,No,Not for sale,ShoesLowcutJuneshoes0,12496,j2RAxuwc7BvaMTicF
wingtip shoes,Black & white,No,900,225,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,everyday; formal; party; theatrical; work,No,For sale,ShoesLowcutWing0,5809,DjWLRAQtGePadCqZu
wingtip shoes,Brown,No,900,225,Brown,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,everyday; formal; party; theatrical; work,No,For sale,ShoesLowcutWing1,11471,eXgKY3DCBPmo7eJ5y
wingtip shoes,Greige,No,900,225,Gray,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,everyday; formal; party; theatrical; work,No,For sale,ShoesLowcutWing2,11472,P69MLRkggjw9LcDbY
wingtip shoes,Green,No,900,225,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party; theatrical; work,No,For sale,ShoesLowcutWing3,11473,875an6cBm4fer5mt9
wingtip shoes,Gray,No,900,225,Gray,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party; theatrical; work,No,For sale,ShoesLowcutWing4,11474,7iADtoNeh8krcW6YN
wingtip shoes,Berry red,No,900,225,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party; theatrical; work,No,For sale,ShoesLowcutWing5,11475,zcGqNXjwrSPCmaadF
wingtip shoes,Black,No,900,225,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,everyday; formal; party; theatrical; work,No,For sale,ShoesLowcutWing6,11476,9jhqxdBvQusYccJdf
winklepickers,Red,No,910,227,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,No,For sale,ShoesLowcutPointedtoe0,5655,HSHgP2d5LZSoGynWh
winklepickers,White,No,910,227,White,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,No,For sale,ShoesLowcutPointedtoe1,11462,xTXhymN8bhf3HnQJE
winklepickers,Black,No,910,227,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,party; theatrical; work,No,For sale,ShoesLowcutPointedtoe2,11463,QPCwCrLDkHPGKeDLY
winklepickers,Blue,No,910,227,Blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,party; theatrical; work,No,For sale,ShoesLowcutPointedtoe3,11464,ag3yY4kAomB56hxtW
wood-egg shoes,None,Yes,NFS,800,Purple,Beige,1x1,NA,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,No,Not for sale,ShoesLowcutEggforest0,12458,8ZgL3dbCk7dXrNite
wooden clogs,Yellow,No,1300,325,Yellow,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,everyday,No,For sale,ShoesLowcutClog0,5618,eupdqegxsCMDRLsAv
wooden clogs,Blue,No,1300,325,Blue,Pink,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,everyday,No,For sale,ShoesLowcutClog1,10984,LmNCSiQxwsPrRqNc2
wooden clogs,Red,No,1300,325,Red,Yellow,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,everyday,No,For sale,ShoesLowcutClog2,10985,brPp9ECXpN3EfhFPY
wooden clogs,Green,No,1300,325,Green,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,everyday,No,For sale,ShoesLowcutClog3,10986,96LeQLuLdHgEXyhSh
wooden clogs,Brown,No,1300,325,Brown,Orange,1x1,NA,Kicks,,All Year,No,1.0.0,Elegant,everyday,No,For sale,ShoesLowcutClog4,10987,TjifkBrTMro68JHrf
work boots,Red,No,1920,480,Red,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots0,5541,JC86Q4fvPqrg6xzTT
work boots,Purple,No,1920,480,Purple,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots1,11244,t74L3o98zyuxzwB4d
work boots,Pink,No,1920,480,Pink,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots2,11245,jk3ExmQodg8c84doE
work boots,Yellow,No,1920,480,Yellow,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots3,11246,amC72rwkxxLrYy5vv
work boots,White,No,1920,480,White,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots4,11247,5m2NP7dcLbtght3Zq
work boots,Blue,No,1920,480,Blue,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots5,11248,HWEKSWZAjZJdbfxvr
work boots,Green,No,1920,480,Green,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots6,11249,CxP7jSJTTyeYwyBQs
work boots,Gray,No,1920,480,Gray,Black,1x1,NA,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,outdoorsy; theatrical; work,No,For sale,ShoesHighcutWorkboots7,11250,7CcCC33Hs28yeZsE4
wrestling shoes,Red,No,1080,270,Red,White,1x1,NA,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,ShoesKneeRing0,5668,yAfdmgXZ2jHaPGwdC
wrestling shoes,Blue,No,1080,270,Blue,White,1x1,NA,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,ShoesKneeRing1,10256,soxSEJioRf2gpa3Sz
wrestling shoes,Green,No,1080,270,Green,White,1x1,NA,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,ShoesKneeRing2,10257,5aADX4xErrreMqNLc
wrestling shoes,Pink,No,1080,270,Pink,White,1x1,NA,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,ShoesKneeRing3,10258,DibQyHP3eMLwvLuoj
wrestling shoes,Black,No,1080,270,Black,White,1x1,NA,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,ShoesKneeRing4,10259,AH4NE2FJGLZC8gMtg
wrestling shoes,Yellow,No,1080,270,Yellow,White,1x1,NA,Kicks,,All Year,No,1.0.0,Active,sporty; work,No,For sale,ShoesKneeRing5,10260,FfBwW5d5L8tzyW6Dj
zap boots,White,No,2640,660,White,Red,1x1,NA,Kicks,,All Year,No,1.0.0,Active,fairy tale; theatrical; work,No,For sale,ShoesKneeHeroWhite,5624,8rjzx96Avdzbq7hFv
zori,Black,No,4300,1075,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori0,4734,3R4cnGLLNWRcKDekf
zori,Gold,No,4300,1075,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori1,10969,FQetz9ANMJo6q6YMd
zori,Pink,No,4300,1075,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori2,10970,3bC5rzWARy28xor2p
zori,Light pink,No,4300,1075,Pink,Beige,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori3,10971,svEPR34GPmYRCe5kz
zori,Green,No,4300,1075,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori4,10972,8ZYLPLudoxHWSBzEh
zori,White,No,4300,1075,Black,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori5,10973,6w73ZozNHuWqmAfKj
zori,Aqua,No,4300,1075,White,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori6,10974,zTMWqRabE8s4dFwn4
zori,Red,No,4300,1075,Yellow,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal; party,No,For sale,ShoesSandalZori7,10975,yYoSq8oCcAp8wFLTz
