Name,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Version,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
Rooney's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr09_Remake_5_0,5_0,6570,zYHGkYWYjZQgv7G2f
Rooney's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr09_Remake_6_0,6_0,6570,62cfk6SKjQ7Z2BoeP
Rooney's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr09_Remake_7_0,7_0,6570,ZSvHXT9w4epDEpiQn
Rory's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_0_0,0_0,6578,rTYtYqo3DQXm5yySZ
Rory's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_1_0,1_0,6578,SfdSagugf8sWgC89B
Rory's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_2_0,2_0,6578,voPk5CRNtFxBRDRdp
Rory's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_3_0,3_0,6578,MNZtCokWTjgrxPjzJ
Rory's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_4_0,4_0,6578,Y3z8ScKuosA3KbJWn
Rory's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_5_0,5_0,6578,7dJi8KpLskTXZaTcS
Rory's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_6_0,6_0,6578,gCWrcpE9FYqu9K6dY
Rory's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlLon07_Remake_7_0,7_0,6578,jPoEXCNkPDrzBCQtc
Roscoe's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_0_0,0_0,6543,KS4dQzzAgb7REtrHH
Roscoe's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_1_0,1_0,6543,dHy7JKXHRQaoPbiti
Roscoe's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_2_0,2_0,6543,5WxB6eMLyLJQ6kote
Roscoe's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_3_0,3_0,6543,cFn52TeYf9p2G86kS
Roscoe's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_4_0,4_0,6543,qdn33ZvyRPGKuveZL
Roscoe's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_5_0,5_0,6543,3kEw5i7ENjvEBJuCR
Roscoe's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_6_0,6_0,6543,pfkymDGSeXM6FPkrN
Roscoe's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Black,Gray,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs04_Remake_7_0,7_0,6543,npJ7QE9EcA8C9QPiY
Rosie's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_0_0,0_0,6747,k2QXnAb9QXfxRevLj
Rosie's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_1_0,1_0,6747,6ePabtADiftqKB55R
Rosie's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_2_0,2_0,6747,Ysnpazoht8rYonZFc
Rosie's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_3_0,3_0,6747,SbiqgzvtsvefDHCWt
Rosie's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_4_0,4_0,6747,vYkaumcwxynujJjs6
Rosie's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_5_0,5_0,6747,MiX3YRMufEK2xuqWJ
Rosie's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_6_0,6_0,6747,YCGT5dptqbQ4yKqzP
Rosie's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat02_Remake_7_0,7_0,6747,WENZvPPuuByj7PpW4
Rowan's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_0_0,0_0,6724,N7dQqF8tR5BcmKYsW
Rowan's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_1_0,1_0,6724,24CNhxCvszXYBPsGz
Rowan's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_2_0,2_0,6724,2ajG5qh6Hyn89xFhA
Rowan's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_3_0,3_0,6724,HHY3GZgXtr5nsk4c5
Rowan's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_4_0,4_0,6724,eujakRwDEik2sbQbx
Rowan's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_5_0,5_0,6724,ZqBTA3Ay2v6SzTpvP
Rowan's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_6_0,6_0,6724,TSS6nLragnfsfAPBb
Rowan's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig01_Remake_7_0,7_0,6724,QZjhkDTEcz7PP4Jwb
Ruby's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_0_0,0_0,6672,2edBuhf7ZMwXt9FRd
Ruby's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_1_0,1_0,6672,GL2cCEkaYhwheYGka
Ruby's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_2_0,2_0,6672,DSmcYisyke39uepGE
Ruby's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_3_0,3_0,6672,XfDHeqeDopW7P3hig
Ruby's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_4_0,4_0,6672,ziFdCKunPJKkqBA4P
Ruby's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_5_0,5_0,6672,SXafmtDo3BpJrXqBC
Ruby's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_6_0,6_0,6672,M8XSkaoRoAfgJzXJ2
Ruby's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,White,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt09_Remake_7_0,7_0,6672,WYtvvqvud85nWuh8x
Rudy's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_0_0,0_0,6767,xE38YW5nRh7vs7D8g
Rudy's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_1_0,1_0,6767,WCQYCe8wgStDT3Mwr
Rudy's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_2_0,2_0,6767,pcunGD6D8mHdRhEwg
Rudy's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_3_0,3_0,6767,n6Q4uNimxsjEh7SmH
Rudy's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_4_0,4_0,6767,3r27JFWXB3oRGbyn9
Rudy's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_5_0,5_0,6767,ceWbFzk5FFbpNtLDQ
Rudy's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_6_0,6_0,6767,k4hTeYb5QWybyRh4S
Rudy's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Colorful,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCat20_Remake_7_0,7_0,6767,bioXmx7qhdHevLkCa
Sally's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_0_0,0_0,6711,a6j777zJPnTTPorGo
Sally's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_1_0,1_0,6711,4hpYTdyt6aeEKRu6L
Sally's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_2_0,2_0,6711,PFnTF9SLK49P3cT4R
Sally's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_3_0,3_0,6711,xvBfJuPmFWDD5XpG5
Sally's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_4_0,4_0,6711,WBJ239K6Cfznohi7s
Sally's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_5_0,5_0,6711,K7ZTnos6ddXwvxK6r
Sally's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_6_0,6_0,6711,kcF443HhkqmFZSCS9
Sally's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu07_Remake_7_0,7_0,6711,QnrgkWsTXpFar4Bqd
Samson's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_0_0,0_0,6594,o58KbxmhZTFeecNTe
Samson's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_1_0,1_0,6594,yxM23vhBdAvjsQTCq
Samson's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_2_0,2_0,6594,TgNv3KSedRuGifx5g
Samson's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_3_0,3_0,6594,JqsdC5tnhdWzxW9Jh
Samson's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_4_0,4_0,6594,E7rgyWfbAFdDe8J5K
Samson's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_5_0,5_0,6594,47nGgLCM4ddvcTrBH
Samson's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_6_0,6_0,6594,CFeb9MQYJ9P5Lpfpv
Samson's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus04_Remake_7_0,7_0,6594,LxggRuv8xNxTcjvLf
Sandy's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_0_0,0_0,6611,QYbj8o3oXeaEEB8A3
Sandy's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_1_0,1_0,6611,yiYxTxxhuY8o2Tisn
Sandy's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_2_0,2_0,6611,kK8SnWNaumGfS6X2M
Sandy's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_3_0,3_0,6611,eB8Qqeofx9fN33RX6
Sandy's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_4_0,4_0,6611,wEjyJTm5EH7bmDBxK
Sandy's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_5_0,5_0,6611,wRiWy2WMG4Mg4xW4u
Sandy's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_6_0,6_0,6611,vAr47vkBmKCmGFkEz
Sandy's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst02_Remake_7_0,7_0,6611,rkrD2P4yekx5qYm6s
Savannah's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_0_0,0_0,6541,xrdpLjRARvcyEve9G
Savannah's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_1_0,1_0,6541,sPM2My7vqfaadgMqv
Savannah's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_2_0,2_0,6541,kbAA9i2sJ5Rd6r7Y3
Savannah's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_3_0,3_0,6541,4yy6J5GvBpFt922Ep
Savannah's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_4_0,4_0,6541,k5FudJLmCmydiCms2
Savannah's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_5_0,5_0,6541,Xggmzo7cN9d9AdEf6
Savannah's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_6_0,6_0,6541,NCc95TpkCHbZhCX4T
Savannah's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHrs02_Remake_7_0,7_0,6541,LwZkQ6GZ2Sj2M6HzX
Scoot's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_0_0,0_0,6465,WT7wn87soX5s3ryEr
Scoot's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_1_0,1_0,6465,zMPvCMBoyNiXAiJ8C
Scoot's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_2_0,2_0,6465,thgL9yXRNSAhS9hLS
Scoot's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_3_0,3_0,6465,5r7rkryWFWF7pFGuM
Scoot's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_4_0,4_0,6465,G3fBLFGrnyXGCufJt
Scoot's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_5_0,5_0,6465,Pch3yATbzk5TL6yxy
Scoot's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_6_0,6_0,6465,iuKaFukuN2GfMrimc
Scoot's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk10_Remake_7_0,7_0,6465,k6WYXgGdu3xQRgWLg
Shari's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_0_0,0_0,6587,PxzjxBRveh6hr8mGE
Shari's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_1_0,1_0,6587,YEzXj65PXmhyz2pMt
Shari's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_2_0,2_0,6587,yeccMdd6YdL3vAbJc
Shari's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_3_0,3_0,6587,z2Gs99JcyN7NLDne2
Shari's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_4_0,4_0,6587,MFZ3AYFHL8x9XTg6w
Shari's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_5_0,5_0,6587,o2wga94axArpw9dsb
Shari's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_6_0,6_0,6587,tYQ36kejQxXfsaAe5
Shari's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMnk07_Remake_7_0,7_0,6587,icoWWpmXwoaBW7i5C
Sheldon's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_0_0,0_0,6720,6SGuXycEifeLLPQEC
Sheldon's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_1_0,1_0,6720,JFvCX2Ef9iZELqkbF
Sheldon's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_2_0,2_0,6720,Kmc3Hdg8smLkB44fq
Sheldon's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_3_0,3_0,6720,XDcH29goFum5NAMyE
Sheldon's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_4_0,4_0,6720,XHsu2cmyiwrLnKkEg
Sheldon's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_5_0,5_0,6720,B9FMx5N3EBSio9Y4L
Sheldon's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_6_0,6_0,6720,AFdCA8aBxzGaiktXJ
Sheldon's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu16_Remake_7_0,7_0,6720,25HGbubAyZL7opmLD
Shep's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_0_0,0_0,6453,NtFKTB6pDNEWqLbBC
Shep's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_1_0,1_0,6453,uBq64zpJMjpSME5zH
Shep's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_2_0,2_0,6453,yzRqF4tM9RjPQ2MRb
Shep's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_3_0,3_0,6453,HviRZjWCm6uwXMxQX
Shep's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_4_0,4_0,6453,FsDbXjAtdDBzJzCo5
Shep's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_5_0,5_0,6453,T2iRCTzEpPnw8Ra7S
Shep's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_6_0,6_0,6453,hCGPZBH5FMqfgFaWp
Shep's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Beige,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog18_Remake_7_0,7_0,6453,64RvvxKEzKDpNtbRa
Sherb's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_0_0,0_0,7212,u6iPdzJ7Pp4BYPKr3
Sherb's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_1_0,1_0,7212,A7cTkS6ckgER4n6EP
Sherb's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_2_0,2_0,7212,RykKwvrqp3KQrNDo6
Sherb's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_3_0,3_0,7212,rE7ye69thyoMYgvEx
Sherb's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_4_0,4_0,7212,uG3PtLXKSrMp8nv6G
Sherb's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_5_0,5_0,7212,mC3npt5KpmFkMJbxk
Sherb's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_6_0,6_0,7212,ymacDG5YbJnGAEmSv
Sherb's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGoa09_Remake_7_0,7_0,7212,ZnvLfRMjy4JXqYKiE
