Campus,Academic_Yr,Category,Ethnicity,Perc FR,FilteredCountFR
San_Diego,2011,Enrollees,African American,1.80%,62
San_Diego,2011,Enrollees,All,100.00%,3444
San_Diego,2010,Enrollees,International,4.03%,159
San_Diego,2010,Enrollees,Unknown,4.59%,181
San_Diego,2010,Enrollees,White,19.81%,782
San_Diego,2010,Enrollees,Asian,54.32%,2144
San_Diego,2010,Enrollees,Chicano/Latino,15.13%,597
San_Diego,2010,Enrollees,American Indian,0.56%,22
San_Diego,2010,Enrollees,African American,1.57%,62
San_Diego,2010,Enrollees,All,100.00%,3947
Santa_Barbara,2019,Applicants,International,18.28%,17078
Santa_Barbara,2019,Applicants,Unknown,2.61%,2435
Santa_Barbara,2019,Applicants,White,22.67%,21185
Santa_Barbara,2019,Applicants,Asian,27.71%,25895
Santa_Barbara,2019,Applicants,Chicano/Latino,23.90%,22330
Santa_Barbara,2019,Applicants,American Indian,0.40%,375
Santa_Barbara,2019,Applicants,African American,4.44%,4148
Santa_Barbara,2019,Applicants,All,100.00%,93446
Santa_Barbara,2018,Applicants,International,17.39%,16051
Santa_Barbara,2018,Applicants,Unknown,2.89%,2671
Santa_Barbara,2018,Applicants,White,23.12%,21340
Santa_Barbara,2018,Applicants,Asian,26.92%,24846
Santa_Barbara,2018,Applicants,Chicano/Latino,24.68%,22783
Santa_Barbara,2018,Applicants,American Indian,0.48%,447
Santa_Barbara,2018,Applicants,African American,4.52%,4168
Santa_Barbara,2018,Applicants,All,100.00%,92306
Santa_Barbara,2017,Applicants,International,17.77%,14541
Santa_Barbara,2017,Applicants,Unknown,2.73%,2234
Santa_Barbara,2017,Applicants,White,24.53%,20075
Santa_Barbara,2017,Applicants,Asian,25.22%,20636
Santa_Barbara,2017,Applicants,Chicano/Latino,24.73%,20232
Santa_Barbara,2017,Applicants,American Indian,0.55%,448
Santa_Barbara,2017,Applicants,African American,4.47%,3658
Santa_Barbara,2017,Applicants,All,100.00%,81824
Santa_Barbara,2016,Applicants,International,17.21%,13267
Santa_Barbara,2016,Applicants,Unknown,2.85%,2198
Santa_Barbara,2016,Applicants,White,24.95%,19239
Santa_Barbara,2016,Applicants,Asian,25.29%,19503
Santa_Barbara,2016,Applicants,Chicano/Latino,24.53%,18915
Santa_Barbara,2016,Applicants,American Indian,0.55%,426
Santa_Barbara,2016,Applicants,African American,4.62%,3559
Santa_Barbara,2016,Applicants,All,100.00%,77107
Santa_Barbara,2015,Applicants,International,15.47%,10913
Santa_Barbara,2015,Applicants,Unknown,2.92%,2062
Santa_Barbara,2015,Applicants,White,25.55%,18023
Santa_Barbara,2015,Applicants,Asian,25.94%,18298
Santa_Barbara,2015,Applicants,Chicano/Latino,24.69%,17418
Santa_Barbara,2015,Applicants,American Indian,0.65%,462
Santa_Barbara,2015,Applicants,African American,4.76%,3360
Santa_Barbara,2015,Applicants,All,100.00%,70536
Santa_Barbara,2014,Applicants,International,13.94%,9312
Santa_Barbara,2014,Applicants,Unknown,2.53%,1690
Santa_Barbara,2014,Applicants,White,27.13%,18127
Santa_Barbara,2014,Applicants,Asian,26.14%,17467
Santa_Barbara,2014,Applicants,Chicano/Latino,24.93%,16657
Santa_Barbara,2014,Applicants,American Indian,0.68%,454
Santa_Barbara,2014,Applicants,African American,4.65%,3109
Santa_Barbara,2014,Applicants,All,100.00%,66816
Santa_Barbara,2013,Applicants,International,10.73%,6696
Santa_Barbara,2013,Applicants,Unknown,2.82%,1762
Santa_Barbara,2013,Applicants,White,28.76%,17955
Santa_Barbara,2013,Applicants,Asian,26.02%,16240
Santa_Barbara,2013,Applicants,Chicano/Latino,26.15%,16323
Santa_Barbara,2013,Applicants,American Indian,0.62%,384
Santa_Barbara,2013,Applicants,African American,4.91%,3065
Santa_Barbara,2013,Applicants,All,100.00%,62425
Santa_Barbara,2012,Applicants,International,7.46%,4121
Santa_Barbara,2012,Applicants,Unknown,2.75%,1521
Santa_Barbara,2012,Applicants,White,30.91%,17079
Santa_Barbara,2012,Applicants,Asian,27.41%,15146
Santa_Barbara,2012,Applicants,Chicano/Latino,25.30%,13979
Santa_Barbara,2012,Applicants,American Indian,0.72%,400
Santa_Barbara,2012,Applicants,African American,5.45%,3012
Santa_Barbara,2012,Applicants,All,100.00%,55258
Santa_Barbara,2011,Applicants,International,4.03%,1999
Santa_Barbara,2011,Applicants,Unknown,2.45%,1218
Santa_Barbara,2011,Applicants,White,34.35%,17062
Santa_Barbara,2011,Applicants,Asian,27.54%,13676
Santa_Barbara,2011,Applicants,Chicano/Latino,25.65%,12737
Santa_Barbara,2011,Applicants,American Indian,0.79%,393
Santa_Barbara,2011,Applicants,African American,5.19%,2579
Santa_Barbara,2011,Applicants,All,100.00%,49664
Santa_Barbara,2010,Applicants,International,3.00%,1403
Santa_Barbara,2010,Applicants,Unknown,5.47%,2558
Santa_Barbara,2010,Applicants,White,35.20%,16448
Santa_Barbara,2010,Applicants,Asian,27.31%,12760
Santa_Barbara,2010,Applicants,Chicano/Latino,23.07%,10780
Santa_Barbara,2010,Applicants,American Indian,0.89%,418
Santa_Barbara,2010,Applicants,African American,5.05%,2360
Santa_Barbara,2010,Applicants,All,100.00%,46727
Santa_Barbara,2019,Admits,International,21.23%,5866
Santa_Barbara,2019,Admits,Unknown,3.19%,880
Santa_Barbara,2019,Admits,White,22.52%,6220
Santa_Barbara,2019,Admits,Asian,30.33%,8378
Santa_Barbara,2019,Admits,Chicano/Latino,19.01%,5253
Santa_Barbara,2019,Admits,American Indian,0.48%,132
Santa_Barbara,2019,Admits,African American,3.25%,897
Santa_Barbara,2019,Admits,All,100.00%,27626
Santa_Barbara,2018,Admits,International,18.41%,5472
Santa_Barbara,2018,Admits,Unknown,3.51%,1043
Santa_Barbara,2018,Admits,White,24.93%,7409
Santa_Barbara,2018,Admits,Asian,30.33%,9014
Santa_Barbara,2018,Admits,Chicano/Latino,18.90%,5617
Santa_Barbara,2018,Admits,American Indian,0.58%,172
Santa_Barbara,2018,Admits,African American,3.35%,997
Santa_Barbara,2018,Admits,All,100.00%,29724
Santa_Barbara,2017,Admits,International,16.77%,4503
Santa_Barbara,2017,Admits,Unknown,3.43%,922
Santa_Barbara,2017,Admits,White,26.48%,7108
Santa_Barbara,2017,Admits,Asian,29.70%,7974
Santa_Barbara,2017,Admits,Chicano/Latino,18.99%,5099
Santa_Barbara,2017,Admits,American Indian,0.71%,190
Santa_Barbara,2017,Admits,African American,3.91%,1049
Santa_Barbara,2017,Admits,All,100.00%,26845
Santa_Barbara,2016,Admits,International,15.21%,4194
Santa_Barbara,2016,Admits,Unknown,3.47%,956
Santa_Barbara,2016,Admits,White,28.68%,7909
Santa_Barbara,2016,Admits,Asian,30.52%,8418
Santa_Barbara,2016,Admits,Chicano/Latino,18.13%,5000
Santa_Barbara,2016,Admits,American Indian,0.64%,177
Santa_Barbara,2016,Admits,African American,3.36%,927
Santa_Barbara,2016,Admits,All,100.00%,27581
Santa_Barbara,2015,Admits,International,11.83%,2724
Santa_Barbara,2015,Admits,Unknown,3.65%,840
Santa_Barbara,2015,Admits,White,29.14%,6710
Santa_Barbara,2015,Admits,Asian,31.59%,7273
Santa_Barbara,2015,Admits,Chicano/Latino,19.65%,4525
Santa_Barbara,2015,Admits,American Indian,0.79%,183
Santa_Barbara,2015,Admits,African American,3.35%,771
Santa_Barbara,2015,Admits,All,100.00%,23026
Santa_Barbara,2014,Admits,International,11.67%,2833
Santa_Barbara,2014,Admits,Unknown,3.15%,766
Santa_Barbara,2014,Admits,White,30.70%,7454
Santa_Barbara,2014,Admits,Asian,30.54%,7416
Santa_Barbara,2014,Admits,Chicano/Latino,19.92%,4837
Santa_Barbara,2014,Admits,American Indian,0.77%,188
Santa_Barbara,2014,Admits,African American,3.25%,790
Santa_Barbara,2014,Admits,All,100.00%,24284
Santa_Barbara,2013,Admits,International,9.29%,2304
Santa_Barbara,2013,Admits,Unknown,3.57%,886
Santa_Barbara,2013,Admits,White,34.13%,8468
Santa_Barbara,2013,Admits,Asian,29.64%,7355
Santa_Barbara,2013,Admits,Chicano/Latino,19.28%,4783
Santa_Barbara,2013,Admits,American Indian,0.71%,175
Santa_Barbara,2013,Admits,African American,3.39%,841
Santa_Barbara,2013,Admits,All,100.00%,24812
Santa_Barbara,2012,Admits,International,8.81%,2164
Santa_Barbara,2012,Admits,Unknown,3.12%,767
Santa_Barbara,2012,Admits,White,34.86%,8559
Santa_Barbara,2012,Admits,Asian,29.96%,7358
Santa_Barbara,2012,Admits,Chicano/Latino,18.99%,4662
Santa_Barbara,2012,Admits,American Indian,0.81%,200
Santa_Barbara,2012,Admits,African American,3.45%,846
Santa_Barbara,2012,Admits,All,100.00%,24556
Santa_Barbara,2011,Admits,International,4.88%,1123
Santa_Barbara,2011,Admits,Unknown,2.76%,634
Santa_Barbara,2011,Admits,White,38.30%,8808
Santa_Barbara,2011,Admits,Asian,29.28%,6734
Santa_Barbara,2011,Admits,Chicano/Latino,20.54%,4723
Santa_Barbara,2011,Admits,American Indian,0.85%,196
Santa_Barbara,2011,Admits,African American,3.39%,780
Santa_Barbara,2011,Admits,All,100.00%,22998
Santa_Barbara,2010,Admits,International,2.72%,579
Santa_Barbara,2010,Admits,Unknown,5.85%,1244
Santa_Barbara,2010,Admits,White,39.44%,8380
Santa_Barbara,2010,Admits,Asian,28.06%,5962
Santa_Barbara,2010,Admits,Chicano/Latino,19.96%,4241
Santa_Barbara,2010,Admits,American Indian,0.88%,186
Santa_Barbara,2010,Admits,African American,3.09%,657
Santa_Barbara,2010,Admits,All,100.00%,21249
Santa_Barbara,2019,Enrollees,International,19.21%,948
Santa_Barbara,2019,Enrollees,Unknown,1.74%,86
Santa_Barbara,2019,Enrollees,White,26.77%,1321
Santa_Barbara,2019,Enrollees,Asian,24.05%,1187
Santa_Barbara,2019,Enrollees,Chicano/Latino,23.85%,1177
Santa_Barbara,2019,Enrollees,American Indian,0.63%,31
Santa_Barbara,2019,Enrollees,African American,3.75%,185
Santa_Barbara,2019,Enrollees,All,100.00%,4935
Santa_Barbara,2018,Enrollees,International,14.21%,724
Santa_Barbara,2018,Enrollees,Unknown,2.20%,112
Santa_Barbara,2018,Enrollees,White,26.70%,1360
Santa_Barbara,2018,Enrollees,Asian,26.72%,1361
Santa_Barbara,2018,Enrollees,Chicano/Latino,25.56%,1302
Santa_Barbara,2018,Enrollees,American Indian,0.90%,46
Santa_Barbara,2018,Enrollees,African American,3.71%,189
Santa_Barbara,2018,Enrollees,All,100.00%,5094
Santa_Barbara,2017,Enrollees,International,12.18%,553
Santa_Barbara,2017,Enrollees,Unknown,2.53%,115
Santa_Barbara,2017,Enrollees,White,30.03%,1363
Santa_Barbara,2017,Enrollees,Asian,24.92%,1131
Santa_Barbara,2017,Enrollees,Chicano/Latino,23.93%,1086
Santa_Barbara,2017,Enrollees,American Indian,1.04%,47
Santa_Barbara,2017,Enrollees,African American,5.38%,244
Santa_Barbara,2017,Enrollees,All,100.00%,4539
Santa_Barbara,2016,Enrollees,International,11.05%,552
Santa_Barbara,2016,Enrollees,Unknown,2.38%,119
Santa_Barbara,2016,Enrollees,White,31.71%,1584
Santa_Barbara,2016,Enrollees,Asian,25.12%,1255
Santa_Barbara,2016,Enrollees,Chicano/Latino,24.70%,1234
Santa_Barbara,2016,Enrollees,American Indian,0.84%,42
Santa_Barbara,2016,Enrollees,African American,4.20%,210
Santa_Barbara,2016,Enrollees,All,100.00%,4996
Santa_Barbara,2015,Enrollees,International,7.49%,335
Santa_Barbara,2015,Enrollees,Unknown,2.84%,127
Santa_Barbara,2015,Enrollees,White,30.46%,1363
Santa_Barbara,2015,Enrollees,Asian,26.60%,1190
Santa_Barbara,2015,Enrollees,Chicano/Latino,27.07%,1211
Santa_Barbara,2015,Enrollees,American Indian,1.14%,51
Santa_Barbara,2015,Enrollees,African American,4.40%,197
Santa_Barbara,2015,Enrollees,All,100.00%,4474
Santa_Barbara,2014,Enrollees,International,7.18%,340
Santa_Barbara,2014,Enrollees,Unknown,2.57%,122
Santa_Barbara,2014,Enrollees,White,32.27%,1529
Santa_Barbara,2014,Enrollees,Asian,27.06%,1282
Santa_Barbara,2014,Enrollees,Chicano/Latino,25.83%,1224
Santa_Barbara,2014,Enrollees,American Indian,1.10%,52
Santa_Barbara,2014,Enrollees,African American,3.99%,189
Santa_Barbara,2014,Enrollees,All,100.00%,4738
Santa_Barbara,2013,Enrollees,International,5.58%,258
Santa_Barbara,2013,Enrollees,Unknown,2.75%,127
Santa_Barbara,2013,Enrollees,White,36.83%,1703
Santa_Barbara,2013,Enrollees,Asian,25.06%,1159
Santa_Barbara,2013,Enrollees,Chicano/Latino,24.81%,1147
Santa_Barbara,2013,Enrollees,American Indian,0.80%,37
Santa_Barbara,2013,Enrollees,African American,4.17%,193
Santa_Barbara,2013,Enrollees,All,100.00%,4624
Santa_Barbara,2012,Enrollees,International,4.60%,218
Santa_Barbara,2012,Enrollees,Unknown,2.45%,116
Santa_Barbara,2012,Enrollees,White,35.90%,1702
Santa_Barbara,2012,Enrollees,Asian,27.34%,1296
Santa_Barbara,2012,Enrollees,Chicano/Latino,24.19%,1147
Santa_Barbara,2012,Enrollees,American Indian,1.24%,59
Santa_Barbara,2012,Enrollees,African American,4.28%,203
Santa_Barbara,2012,Enrollees,All,100.00%,4741
Santa_Barbara,2011,Enrollees,International,2.37%,97
Santa_Barbara,2011,Enrollees,Unknown,2.68%,110
Santa_Barbara,2011,Enrollees,White,39.29%,1610
Santa_Barbara,2011,Enrollees,Asian,26.01%,1066
Santa_Barbara,2011,Enrollees,Chicano/Latino,24.84%,1018
Santa_Barbara,2011,Enrollees,American Indian,1.07%,44
Santa_Barbara,2011,Enrollees,African American,3.73%,153
Santa_Barbara,2011,Enrollees,All,100.00%,4098
Santa_Barbara,2010,Enrollees,International,0.97%,36
Santa_Barbara,2010,Enrollees,Unknown,5.43%,202
Santa_Barbara,2010,Enrollees,White,43.90%,1633
Santa_Barbara,2010,Enrollees,Asian,21.02%,782
Santa_Barbara,2010,Enrollees,Chicano/Latino,23.92%,890
Santa_Barbara,2010,Enrollees,American Indian,0.99%,37
Santa_Barbara,2010,Enrollees,African American,3.76%,140
Santa_Barbara,2010,Enrollees,All,100.00%,3720
Santa_Cruz,2019,Applicants,International,13.89%,7762
Santa_Cruz,2019,Applicants,Unknown,2.49%,1390
Santa_Cruz,2019,Applicants,White,21.80%,12181
Santa_Cruz,2019,Applicants,Asian,27.35%,15279
Santa_Cruz,2019,Applicants,Chicano/Latino,29.39%,16418
Santa_Cruz,2019,Applicants,American Indian,0.42%,237
Santa_Cruz,2019,Applicants,African American,4.65%,2598
Santa_Cruz,2019,Applicants,All,100.00%,55865
Santa_Cruz,2018,Applicants,International,12.41%,7027
Santa_Cruz,2018,Applicants,Unknown,2.86%,1622
Santa_Cruz,2018,Applicants,White,22.02%,12468
Santa_Cruz,2018,Applicants,Asian,26.92%,15242
Santa_Cruz,2018,Applicants,Chicano/Latino,30.55%,17298
Santa_Cruz,2018,Applicants,American Indian,0.50%,285
Santa_Cruz,2018,Applicants,African American,4.74%,2683
Santa_Cruz,2018,Applicants,All,100.00%,56625
Santa_Cruz,2017,Applicants,International,12.38%,6558
Santa_Cruz,2017,Applicants,Unknown,2.57%,1363
Santa_Cruz,2017,Applicants,White,22.77%,12061
Santa_Cruz,2017,Applicants,Asian,25.58%,13548
Santa_Cruz,2017,Applicants,Chicano/Latino,31.28%,16570
Santa_Cruz,2017,Applicants,American Indian,0.58%,307
Santa_Cruz,2017,Applicants,African American,4.84%,2562
Santa_Cruz,2017,Applicants,All,100.00%,52969
Santa_Cruz,2016,Applicants,International,11.43%,5623
Santa_Cruz,2016,Applicants,Unknown,2.71%,1332
Santa_Cruz,2016,Applicants,White,24.28%,11941
Santa_Cruz,2016,Applicants,Asian,25.85%,12715
Santa_Cruz,2016,Applicants,Chicano/Latino,30.25%,14878
Santa_Cruz,2016,Applicants,American Indian,0.59%,292
Santa_Cruz,2016,Applicants,African American,4.88%,2399
Santa_Cruz,2016,Applicants,All,100.00%,49180
Santa_Cruz,2015,Applicants,International,10.10%,4597
Santa_Cruz,2015,Applicants,Unknown,2.97%,1351
Santa_Cruz,2015,Applicants,White,24.93%,11350
Santa_Cruz,2015,Applicants,Asian,26.51%,12069
Santa_Cruz,2015,Applicants,Chicano/Latino,30.12%,13712
Santa_Cruz,2015,Applicants,American Indian,0.68%,309
Santa_Cruz,2015,Applicants,African American,4.71%,2144
Santa_Cruz,2015,Applicants,All,100.00%,45532
Santa_Cruz,2014,Applicants,International,9.04%,3681
Santa_Cruz,2014,Applicants,Unknown,2.65%,1078
Santa_Cruz,2014,Applicants,White,26.00%,10588
Santa_Cruz,2014,Applicants,Asian,27.36%,11144
Santa_Cruz,2014,Applicants,Chicano/Latino,29.42%,11981
Santa_Cruz,2014,Applicants,American Indian,0.73%,299
Santa_Cruz,2014,Applicants,African American,4.80%,1956
Santa_Cruz,2014,Applicants,All,100.00%,40727
Santa_Cruz,2013,Applicants,International,6.47%,2498
Santa_Cruz,2013,Applicants,Unknown,2.85%,1103
Santa_Cruz,2013,Applicants,White,27.92%,10787
Santa_Cruz,2013,Applicants,Asian,27.57%,10651
Santa_Cruz,2013,Applicants,Chicano/Latino,29.63%,11449
Santa_Cruz,2013,Applicants,American Indian,0.68%,264
Santa_Cruz,2013,Applicants,African American,4.88%,1884
Santa_Cruz,2013,Applicants,All,100.00%,38636
Santa_Cruz,2012,Applicants,International,4.57%,1514
Santa_Cruz,2012,Applicants,Unknown,2.67%,884
Santa_Cruz,2012,Applicants,White,31.48%,10432
Santa_Cruz,2012,Applicants,Asian,28.48%,9437
Santa_Cruz,2012,Applicants,Chicano/Latino,27.23%,9023
Santa_Cruz,2012,Applicants,American Indian,0.82%,273
Santa_Cruz,2012,Applicants,African American,4.75%,1574
Santa_Cruz,2012,Applicants,All,100.00%,33137
Santa_Cruz,2011,Applicants,International,2.68%,757
Santa_Cruz,2011,Applicants,Unknown,2.52%,710
Santa_Cruz,2011,Applicants,White,34.80%,9823
Santa_Cruz,2011,Applicants,Asian,28.54%,8056
Santa_Cruz,2011,Applicants,Chicano/Latino,25.93%,7320
Santa_Cruz,2011,Applicants,American Indian,0.85%,239
Santa_Cruz,2011,Applicants,African American,4.69%,1325
Santa_Cruz,2011,Applicants,All,100.00%,28230
Santa_Cruz,2010,Applicants,International,2.21%,611
Santa_Cruz,2010,Applicants,Unknown,5.79%,1600
Santa_Cruz,2010,Applicants,White,36.66%,10135
Santa_Cruz,2010,Applicants,Asian,28.46%,7867
Santa_Cruz,2010,Applicants,Chicano/Latino,21.68%,5994
Santa_Cruz,2010,Applicants,American Indian,1.03%,286
Santa_Cruz,2010,Applicants,African American,4.17%,1152
Santa_Cruz,2010,Applicants,All,100.00%,27645
Santa_Cruz,2019,Admits,International,19.73%,5647
Santa_Cruz,2019,Admits,Unknown,2.67%,764
Santa_Cruz,2019,Admits,White,25.93%,7424
Santa_Cruz,2019,Admits,Asian,28.66%,8206
Santa_Cruz,2019,Admits,Chicano/Latino,19.24%,5507
Santa_Cruz,2019,Admits,American Indian,0.46%,132
Santa_Cruz,2019,Admits,African American,3.31%,948
Santa_Cruz,2019,Admits,All,100.00%,28628
Santa_Cruz,2018,Admits,International,19.43%,5209
Santa_Cruz,2018,Admits,Unknown,3.36%,900
Santa_Cruz,2018,Admits,White,25.89%,6938
Santa_Cruz,2018,Admits,Asian,29.82%,7992
Santa_Cruz,2018,Admits,Chicano/Latino,17.34%,4648
Santa_Cruz,2018,Admits,American Indian,0.57%,152
Santa_Cruz,2018,Admits,African American,3.60%,964
Santa_Cruz,2018,Admits,All,100.00%,26803
Santa_Cruz,2017,Admits,International,17.71%,4778
Santa_Cruz,2017,Admits,Unknown,2.87%,775
Santa_Cruz,2017,Admits,White,27.49%,7418
Santa_Cruz,2017,Admits,Asian,28.96%,7814
Santa_Cruz,2017,Admits,Chicano/Latino,18.55%,5005
Santa_Cruz,2017,Admits,American Indian,0.63%,169
Santa_Cruz,2017,Admits,African American,3.79%,1024
Santa_Cruz,2017,Admits,All,100.00%,26983
Santa_Cruz,2016,Admits,International,12.62%,3591
Santa_Cruz,2016,Admits,Unknown,3.15%,897
Santa_Cruz,2016,Admits,White,29.90%,8507
Santa_Cruz,2016,Admits,Asian,29.65%,8437
Santa_Cruz,2016,Admits,Chicano/Latino,20.47%,5824
Santa_Cruz,2016,Admits,American Indian,0.70%,198
Santa_Cruz,2016,Admits,African American,3.50%,997
Santa_Cruz,2016,Admits,All,100.00%,28451
Santa_Cruz,2015,Admits,International,13.75%,3149
Santa_Cruz,2015,Admits,Unknown,3.31%,757
Santa_Cruz,2015,Admits,White,29.96%,6859
Santa_Cruz,2015,Admits,Asian,28.96%,6632
Santa_Cruz,2015,Admits,Chicano/Latino,20.27%,4641
Santa_Cruz,2015,Admits,American Indian,0.83%,189
Santa_Cruz,2015,Admits,African American,2.93%,670
Santa_Cruz,2015,Admits,All,100.00%,22897
Santa_Cruz,2014,Admits,International,10.77%,2444
Santa_Cruz,2014,Admits,Unknown,2.97%,673
Santa_Cruz,2014,Admits,White,30.32%,6881
Santa_Cruz,2014,Admits,Asian,28.14%,6387
Santa_Cruz,2014,Admits,Chicano/Latino,23.57%,5350
Santa_Cruz,2014,Admits,American Indian,0.79%,179
Santa_Cruz,2014,Admits,African American,3.44%,781
Santa_Cruz,2014,Admits,All,100.00%,22695
Santa_Cruz,2013,Admits,International,7.49%,1485
Santa_Cruz,2013,Admits,Unknown,3.44%,683
Santa_Cruz,2013,Admits,White,32.74%,6492
Santa_Cruz,2013,Admits,Asian,28.90%,5731
Santa_Cruz,2013,Admits,Chicano/Latino,23.26%,4612
Santa_Cruz,2013,Admits,American Indian,0.61%,121
Santa_Cruz,2013,Admits,African American,3.56%,705
Santa_Cruz,2013,Admits,All,100.00%,19829
Santa_Cruz,2012,Admits,International,3.04%,604
Santa_Cruz,2012,Admits,Unknown,2.88%,572
Santa_Cruz,2012,Admits,White,34.01%,6752
Santa_Cruz,2012,Admits,Asian,29.25%,5806
Santa_Cruz,2012,Admits,Chicano/Latino,26.32%,5225
Santa_Cruz,2012,Admits,American Indian,0.84%,166
Santa_Cruz,2012,Admits,African American,3.66%,726
Santa_Cruz,2012,Admits,All,100.00%,19851
Santa_Cruz,2011,Admits,International,1.98%,377
Santa_Cruz,2011,Admits,Unknown,2.67%,508
Santa_Cruz,2011,Admits,White,38.00%,7219
Santa_Cruz,2011,Admits,Asian,29.21%,5548
Santa_Cruz,2011,Admits,Chicano/Latino,24.10%,4578
Santa_Cruz,2011,Admits,American Indian,0.84%,160
Santa_Cruz,2011,Admits,African American,3.19%,606
Santa_Cruz,2011,Admits,All,100.00%,18996
Santa_Cruz,2010,Admits,International,1.51%,267
Santa_Cruz,2010,Admits,Unknown,6.07%,1071
Santa_Cruz,2010,Admits,White,39.55%,6978
Santa_Cruz,2010,Admits,Asian,29.33%,5174
Santa_Cruz,2010,Admits,Chicano/Latino,19.85%,3502
Santa_Cruz,2010,Admits,American Indian,1.01%,178
Santa_Cruz,2010,Admits,African American,2.68%,473
Santa_Cruz,2010,Admits,All,100.00%,17643
Santa_Cruz,2019,Enrollees,International,13.07%,485
Santa_Cruz,2019,Enrollees,Unknown,1.99%,74
Santa_Cruz,2019,Enrollees,White,31.33%,1163
Santa_Cruz,2019,Enrollees,Asian,26.91%,999
Santa_Cruz,2019,Enrollees,Chicano/Latino,22.58%,838
Santa_Cruz,2019,Enrollees,American Indian,0.65%,24
Santa_Cruz,2019,Enrollees,African American,3.48%,129
Santa_Cruz,2019,Enrollees,All,100.00%,3712
Santa_Cruz,2018,Enrollees,International,13.40%,495
Santa_Cruz,2018,Enrollees,Unknown,2.76%,102
Santa_Cruz,2018,Enrollees,White,27.52%,1017
Santa_Cruz,2018,Enrollees,Asian,29.50%,1090
Santa_Cruz,2018,Enrollees,Chicano/Latino,21.95%,811
Santa_Cruz,2018,Enrollees,American Indian,0.57%,21
Santa_Cruz,2018,Enrollees,African American,4.30%,159
Santa_Cruz,2018,Enrollees,All,100.00%,3695
Santa_Cruz,2017,Enrollees,International,10.92%,442
Santa_Cruz,2017,Enrollees,Unknown,2.15%,87
Santa_Cruz,2017,Enrollees,White,29.50%,1194
Santa_Cruz,2017,Enrollees,Asian,27.27%,1104
Santa_Cruz,2017,Enrollees,Chicano/Latino,25.20%,1020
Santa_Cruz,2017,Enrollees,American Indian,0.67%,27
Santa_Cruz,2017,Enrollees,African American,4.30%,174
Santa_Cruz,2017,Enrollees,All,100.00%,4048
Santa_Cruz,2016,Enrollees,International,6.80%,287
Santa_Cruz,2016,Enrollees,Unknown,2.80%,118
Santa_Cruz,2016,Enrollees,White,31.08%,1312
Santa_Cruz,2016,Enrollees,Asian,29.85%,1260
Santa_Cruz,2016,Enrollees,Chicano/Latino,24.76%,1045
Santa_Cruz,2016,Enrollees,American Indian,0.81%,34
Santa_Cruz,2016,Enrollees,African American,3.91%,165
Santa_Cruz,2016,Enrollees,All,100.00%,4221
Santa_Cruz,2015,Enrollees,International,7.96%,288
Santa_Cruz,2015,Enrollees,Unknown,2.49%,90
Santa_Cruz,2015,Enrollees,White,29.89%,1082
Santa_Cruz,2015,Enrollees,Asian,29.83%,1080
Santa_Cruz,2015,Enrollees,Chicano/Latino,25.94%,939
Santa_Cruz,2015,Enrollees,American Indian,0.77%,28
Santa_Cruz,2015,Enrollees,African American,3.12%,113
Santa_Cruz,2015,Enrollees,All,100.00%,3620
Santa_Cruz,2014,Enrollees,International,7.09%,286
Santa_Cruz,2014,Enrollees,Unknown,2.50%,101
Santa_Cruz,2014,Enrollees,White,29.14%,1176
Santa_Cruz,2014,Enrollees,Asian,26.64%,1075
Santa_Cruz,2014,Enrollees,Chicano/Latino,29.34%,1184
Santa_Cruz,2014,Enrollees,American Indian,0.55%,22
Santa_Cruz,2014,Enrollees,African American,4.73%,191
Santa_Cruz,2014,Enrollees,All,100.00%,4035
Santa_Cruz,2013,Enrollees,International,3.64%,120
Santa_Cruz,2013,Enrollees,Unknown,3.09%,102
Santa_Cruz,2013,Enrollees,White,30.42%,1004
Santa_Cruz,2013,Enrollees,Asian,24.78%,818
Santa_Cruz,2013,Enrollees,Chicano/Latino,32.87%,1085
Santa_Cruz,2013,Enrollees,American Indian,0.48%,16
Santa_Cruz,2013,Enrollees,African American,4.73%,156
Santa_Cruz,2013,Enrollees,All,100.00%,3301
Santa_Cruz,2012,Enrollees,International,0.50%,19
Santa_Cruz,2012,Enrollees,Unknown,2.56%,98
Santa_Cruz,2012,Enrollees,White,31.36%,1200
Santa_Cruz,2012,Enrollees,Asian,27.70%,1060
Santa_Cruz,2012,Enrollees,Chicano/Latino,33.05%,1265
Santa_Cruz,2012,Enrollees,American Indian,0.94%,36
Santa_Cruz,2012,Enrollees,African American,3.89%,149
Santa_Cruz,2012,Enrollees,All,100.00%,3827
Santa_Cruz,2011,Enrollees,International,0.33%,12
Santa_Cruz,2011,Enrollees,Unknown,2.05%,74
Santa_Cruz,2011,Enrollees,White,36.96%,1333
Santa_Cruz,2011,Enrollees,Asian,27.53%,993
Santa_Cruz,2011,Enrollees,Chicano/Latino,28.58%,1031
Santa_Cruz,2011,Enrollees,American Indian,1.00%,36
Santa_Cruz,2011,Enrollees,African American,3.55%,128
Santa_Cruz,2011,Enrollees,All,100.00%,3607
Santa_Cruz,2010,Enrollees,International,0.33%,11
Santa_Cruz,2010,Enrollees,Unknown,5.29%,174
Santa_Cruz,2010,Enrollees,White,38.42%,1264
Santa_Cruz,2010,Enrollees,Asian,27.48%,904
Santa_Cruz,2010,Enrollees,Chicano/Latino,24.50%,806
Santa_Cruz,2010,Enrollees,American Indian,1.19%,39
