"data_code","rec_year","rec_month","rec_day","animal_code","animal_sex","animal_weight","animal_yob"
"CBH01",2014,10,29,"O-473","M",300,2014
"CBH01",2014,10,29,"O-474","M",250,2014
"CBH01",2014,10,29,"O-475","F",185,2014
"CBH01",2015,10,29,"W-738","F",955,1997
"CBH01",2015,10,29,"W-743","F",935,1997
"CBH01",2015,10,29,"W-838","F",1015,1998
"CBH01",2015,10,29,"W-962","F",840,1999
"CBH01",2015,10,29,"Y-008","F",970,2000
"CBH01",2015,10,29,"Y-026","F",1000,2000
"CBH01",2015,10,29,"Y-044","F",1035,2000
"CBH01",2015,10,29,"Y-072","F",890,2000
"CBH01",2015,10,29,"Y-074","F",910,2000
"CBH01",2015,10,29,"Y-116","F",1000,2001
"CBH01",2015,10,29,"Y-139","F",960,2001
"CBH01",2015,10,29,"Y-161","F",1065,2001
"CBH01",2015,10,29,"Y-166","F",1140,2001
"CBH01",2015,10,29,"Y-214","F",1210,2002
"CBH01",2015,10,29,"Y-233","F",1035,2002
"CBH01",2015,10,29,"Y-245","F",995,2002
"CBH01",2015,10,29,"Y-246","F",945,2002
"CBH01",2015,10,29,"Y-248","F",935,2002
"CBH01",2015,10,29,"Y-258","F",1095,2002
"CBH01",2015,10,29,"Y-264","F",1000,2002
"CBH01",2015,10,29,"Y-270","F",1070,2002
"CBH01",2015,10,29,"Y-274","F",1095,2002
"CBH01",2015,10,29,"Y-316","F",1070,2003
"CBH01",2015,10,29,"Y-319","F",875,2003
"CBH01",2015,10,29,"Y-327","F",895,2003
"CBH01",2015,10,29,"Y-328","F",950,2003
"CBH01",2015,10,29,"Y-334","F",1090,2003
"CBH01",2015,10,29,"Y-358","F",1090,2003
"CBH01",2015,10,29,"Y-360","F",1000,2003
"CBH01",2015,10,29,"Y-377","F",1020,2003
"CBH01",2015,10,29,"Y-389","F",1190,2003
"CBH01",2015,10,29,"Y-411","F",900,2004
"CBH01",2015,10,29,"Y-419","F",1085,2004
"CBH01",2015,10,29,"Y-422","F",955,2004
"CBH01",2015,10,29,"Y-425","F",1025,2004
"CBH01",2015,10,29,"Y-430","F",1030,2004
"CBH01",2015,10,29,"Y-501","F",1000,2005
"CBH01",2015,10,29,"Y-527","F",965,2005
"CBH01",2015,10,29,"Y-528","F",960,2005
"CBH01",2015,10,29,"Y-529","F",950,2005
"CBH01",2015,10,29,"Y-530","F",945,2005
"CBH01",2015,10,29,"Y-558","F",945,2005
"CBH01",2015,10,29,"Y-562","F",895,2005
"CBH01",2015,10,29,"Y-567","F",910,2005
"CBH01",2015,10,29,"Y-573","F",1085,2005
"CBH01",2015,10,29,"Y-6008","F",1090,2006
"CBH01",2015,10,29,"Y-605","F",1010,2006
"CBH01",2015,10,29,"Y-616","F",1080,2006
"CBH01",2015,10,29,"Y-627","F",975,2006
"CBH01",2015,10,29,"Y-630","F",1265,2006
"CBH01",2015,10,29,"Y-635","F",905,2006
"CBH01",2015,10,29,"Y-641","F",990,2006
"CBH01",2015,10,29,"Y-650","F",1010,2006
"CBH01",2015,10,29,"Y-654","F",930,2006
"CBH01",2015,10,29,"Y-674","F",1145,2006
"CBH01",2015,10,29,"Y-685","F",995,2006
"CBH01",2015,10,29,"Y-702","F",1015,2007
"CBH01",2015,10,29,"Y-7109","F",1030,2007
"CBH01",2015,10,29,"Y-714","F",780,2007
"CBH01",2015,10,29,"Y-720","F",1045,2007
"CBH01",2015,10,29,"Y-730","F",970,2007
"CBH01",2015,10,29,"Y-741","F",1010,2007
"CBH01",2015,10,29,"Y-763","F",1105,2007
"CBH01",2015,10,29,"Y-775","F",900,2007
"CBH01",2015,10,29,"Y-802","M",1520,2008
"CBH01",2015,10,29,"Y-808","F",975,2008
"CBH01",2015,10,29,"Y-816","M",1830,2008
"CBH01",2015,10,29,"Y-828","F",950,2008
"CBH01",2015,10,29,"Y-834","F",945,2008
"CBH01",2015,10,29,"Y-835","F",1080,2008
"CBH01",2015,10,29,"Y-841","F",990,2008
"CBH01",2015,10,29,"Y-848","M",1390,2008
"CBH01",2015,10,29,"Y-849","M",1500,2008
"CBH01",2015,10,29,"Y-856","M",1610,2008
"CBH01",2015,10,29,"Y-861","M",1685,2008
"CBH01",2015,10,29,"Y-864","F",1025,2008
"CBH01",2015,10,29,"Y-869","F",990,2008
"CBH01",2015,10,29,"Y-875","F",1010,2008
"CBH01",2015,10,29,"Y-901","F",930,2009
"CBH01",2015,10,29,"Y-903","M",1435,2009
"CBH01",2015,10,29,"Y-905","F",935,2009
"CBH01",2015,10,29,"Y-909","F",1075,2009
"CBH01",2015,10,29,"Y-916","F",1090,2009
"CBH01",2015,10,29,"Y-919","F",980,2009
"CBH01",2015,10,29,"Y-920","F",980,2009
"CBH01",2015,10,29,"Y-921","F",880,2009
"CBH01",2015,10,29,"Y-938","F",980,2009
"CBH01",2015,10,29,"Y-941","F",900,2009
"CBH01",2015,10,29,"Y-942","M",1555,2009
"CBH01",2015,10,29,"Y-945","M",1565,2009
"CBH01",2015,10,29,"Y-949","M",1445,2009
"CBH01",2015,10,29,"Y-954","M",1385,2009
"CBH01",2015,10,29,"Y-955","F",1035,2009
"CBH01",2015,10,29,"Y-956","M",1550,2009
"CBH01",2015,10,29,"Y-963","M",1560,2009
"CBH01",2015,10,29,"Y-973","F",1015,2009
"CBH01",2015,10,29,"Y-980","F",1175,2009
"CBH01",2015,10,29,"O-008","M",1500,2010
"CBH01",2015,10,29,"O-018","M",1420,2010
"CBH01",2015,10,29,"O-019","M",1570,2010
"CBH01",2015,10,29,"O-020","F",970,2010
"CBH01",2015,10,29,"O-022","F",935,2010
"CBH01",2015,10,29,"O-030","F",915,2010
"CBH01",2015,10,29,"O-033","M",1570,2010
"CBH01",2015,10,29,"O-037","M",1560,2010
"CBH01",2015,10,29,"O-039","F",1035,2010
"CBH01",2015,10,29,"O-042","F",965,2010
"CBH01",2015,10,29,"O-045","M",1475,2010
"CBH01",2015,10,29,"O-047","F",860,2010
"CBH01",2015,10,29,"O-048","F",1080,2010
"CBH01",2015,10,29,"O-050","F",930,2010
"CBH01",2015,10,29,"O-052","M",1475,2010
"CBH01",2015,10,29,"O-061","M",1245,2010
"CBH01",2015,10,29,"O-064","F",990,2010
"CBH01",2015,10,29,"O-068","F",1050,2010
"CBH01",2015,10,29,"O-071","F",970,2010
"CBH01",2015,10,29,"O-072","F",1045,2010
"CBH01",2015,10,29,"O-077","M",1420,2010
"CBH01",2015,10,29,"O-078","F",1000,2010
"CBH01",2015,10,29,"O-106","M",1250,2011
"CBH01",2015,10,29,"O-107","F",895,2011
"CBH01",2015,10,29,"O-109","F",905,2011
"CBH01",2015,10,29,"O-110","F",855,2011
"CBH01",2015,10,29,"O-113","F",1020,2011
"CBH01",2015,10,29,"O-115","M",1400,2011
"CBH01",2015,10,29,"O-119","F",775,2011
"CBH01",2015,10,29,"O-121","F",860,2011
"CBH01",2015,10,29,"O-123","F",895,2011
"CBH01",2015,10,29,"O-125","M",1480,2011
"CBH01",2015,10,29,"O-126","F",1020,2011
"CBH01",2015,10,29,"O-127","F",930,2011
"CBH01",2015,10,29,"O-128","M",1350,2011
"CBH01",2015,10,29,"O-131","F",920,2011
"CBH01",2015,10,29,"O-136","F",870,2011
"CBH01",2015,10,29,"O-137","F",910,2011
"CBH01",2015,10,29,"O-140","F",1035,2011
"CBH01",2015,10,29,"O-145","F",960,2011
"CBH01",2015,10,29,"O-150","M",1420,2011
"CBH01",2015,10,29,"O-152","M",1345,2011
"CBH01",2015,10,29,"O-159","F",980,2011
"CBH01",2015,10,29,"O-161","F",985,2011
"CBH01",2015,10,29,"O-162","M",1360,2011
"CBH01",2015,10,29,"O-164","F",1085,2011
"CBH01",2015,10,29,"O-166","F",980,2011
"CBH01",2015,10,29,"O-201","M",1135,2012
"CBH01",2015,10,29,"O-202","F",845,2012
"CBH01",2015,10,29,"O-206","F",1065,2012
"CBH01",2015,10,29,"O-207","M",1170,2012
"CBH01",2015,10,29,"O-210","F",985,2012
"CBH01",2015,10,29,"O-214","F",840,2012
"CBH01",2015,10,29,"O-226","F",880,2012
"CBH01",2015,10,29,"O-230","F",845,2012
"CBH01",2015,10,29,"O-232","F",845,2012
"CBH01",2015,10,29,"O-236","F",815,2012
"CBH01",2015,10,29,"O-240","M",1115,2012
"CBH01",2015,10,29,"O-242","F",995,2012
"CBH01",2015,10,29,"O-246","F",895,2012
"CBH01",2015,10,29,"O-247","F",875,2012
"CBH01",2015,10,29,"O-248","F",920,2012
"CBH01",2015,10,29,"O-249","M",1120,2012
"CBH01",2015,10,29,"O-253","M",1185,2012
"CBH01",2015,10,29,"O-254","M",1090,2012
"CBH01",2015,10,29,"O-255","M",1210,2012
"CBH01",2015,10,29,"O-262","M",1040,2012
"CBH01",2015,10,29,"O-266","F",975,2012
"CBH01",2015,10,29,"O-268","F",750,2012
"CBH01",2015,10,29,"O-269","F",775,2012
"CBH01",2015,10,29,"O-270","M",1180,2012
"CBH01",2015,10,29,"O-272","F",855,2012
"CBH01",2015,10,29,"O-3001","F",780,2013
"CBH01",2015,10,29,"O-3002","F",890,2013
"CBH01",2015,10,29,"O-3006","M",765,2013
"CBH01",2015,10,29,"O-3007","M",965,2013
"CBH01",2015,10,29,"O-3009","F",815,2013
"CBH01",2015,10,29,"O-3013","M",790,2013
"CBH01",2015,10,29,"O-3014","M",905,2013
"CBH01",2015,10,29,"O-3020","F",835,2013
"CBH01",2015,10,29,"O-3021","M",870,2013
"CBH01",2015,10,29,"O-3022","F",720,2013
"CBH01",2015,10,29,"O-3023","M",875,2013
"CBH01",2015,10,29,"O-3030","F",665,2013
"CBH01",2015,10,29,"O-3031","M",915,2013
"CBH01",2015,10,29,"O-3032","F",760,2013
"CBH01",2015,10,29,"O-3033","F",805,2013
"CBH01",2015,10,29,"O-3034","F",785,2013
"CBH01",2015,10,29,"O-3035","F",825,2013
"CBH01",2015,10,29,"O-3036","M",840,2013
"CBH01",2015,10,29,"O-3037","M",805,2013
"CBH01",2015,10,29,"O-3039","M",810,2013
"CBH01",2015,10,29,"O-3042","F",690,2013
"CBH01",2015,10,29,"O-3046","M",855,2013
"CBH01",2015,10,29,"O-3047","F",635,2013
"CBH01",2015,10,29,"O-3048","M",855,2013
"CBH01",2015,10,29,"O-3049","M",810,2013
"CBH01",2015,10,29,"O-3051","F",690,2013
"CBH01",2015,10,29,"O-3053","F",820,2013
"CBH01",2015,10,29,"O-3054","M",875,2013
"CBH01",2015,10,29,"O-3055","M",845,2013
"CBH01",2015,10,29,"O-3056","F",715,2013
"CBH01",2015,10,29,"O-3057","M",985,2013
"CBH01",2015,10,29,"O-3058","F",790,2013
"CBH01",2015,10,29,"O-3059","M",875,2013
"CBH01",2015,10,29,"O-3060","F",870,2013
"CBH01",2015,10,29,"O-3066","M",925,2013
"CBH01",2015,10,29,"O-3067","F",770,2013
"CBH01",2015,10,29,"O-3070","F",705,2013
"CBH01",2015,10,29,"O-3071","M",900,2013
"CBH01",2015,10,29,"O-3074","F",830,2013
"CBH01",2015,10,29,"O-3076","M",840,2013
"CBH01",2015,10,29,"O-3077","F",830,2013
"CBH01",2015,10,29,"O-3080","M",890,2013
"CBH01",2015,10,29,"O-3081","F",785,2013
"CBH01",2015,10,29,"O-3082","F",745,2013
"CBH01",2015,10,29,"O-3083","F",800,2013
"CBH01",2015,10,29,"O-3084","M",725,2013
"CBH01",2015,10,29,"O-3085","M",1035,2013
"CBH01",2015,10,29,"O-3087","F",750,2013
"CBH01",2015,10,29,"O-3088","F",820,2013
"CBH01",2015,10,29,"O-3094","F",870,2013
"CBH01",2015,10,29,"O-3096","F",850,2013
"CBH01",2015,10,29,"O-3097","F",825,2013
"CBH01",2015,10,29,"O-401","M",625,2014
"CBH01",2015,10,29,"O-402","M",590,2014
"CBH01",2015,10,29,"O-403","F",570,2014
"CBH01",2015,10,29,"O-404","M",670,2014
"CBH01",2015,10,29,"O-405","F",480,2014
"CBH01",2015,10,29,"O-406","F",520,2014
"CBH01",2015,10,29,"O-407","F",505,2014
"CBH01",2015,10,29,"O-408","F",610,2014
"CBH01",2015,10,29,"O-409","M",570,2014
"CBH01",2015,10,29,"O-410","M",495,2014
"CBH01",2015,10,29,"O-411","M",590,2014
"CBH01",2015,10,29,"O-412","F",490,2014
"CBH01",2015,10,29,"O-413","F",440,2014
"CBH01",2015,10,29,"O-414","F",660,2014
"CBH01",2015,10,29,"O-415","F",590,2014
"CBH01",2015,10,29,"O-416","F",715,2014
"CBH01",2015,10,29,"O-417","M",660,2014
"CBH01",2015,10,29,"O-418","F",545,2014
"CBH01",2015,10,29,"O-419","M",610,2014
"CBH01",2015,10,29,"O-420","M",445,2014
"CBH01",2015,10,29,"O-421","F",445,2014
"CBH01",2015,10,29,"O-422","F",410,2014
"CBH01",2015,10,29,"O-423","F",700,2014
"CBH01",2015,10,29,"O-424","F",570,2014
"CBH01",2015,10,29,"O-425","M",445,2014
"CBH01",2015,10,29,"O-426","F",540,2014
"CBH01",2015,10,29,"O-427","M",610,2014
"CBH01",2015,10,29,"O-428","M",605,2014
"CBH01",2015,10,29,"O-429","F",630,2014
"CBH01",2015,10,29,"O-430","M",710,2014
"CBH01",2015,10,29,"O-431","M",640,2014
"CBH01",2015,10,29,"O-432","M",635,2014
"CBH01",2015,10,29,"O-433","F",565,2014
"CBH01",2015,10,29,"O-434","M",680,2014
"CBH01",2015,10,29,"O-435","M",685,2014
"CBH01",2015,10,29,"O-436","M",585,2014
"CBH01",2015,10,29,"O-437","F",580,2014
"CBH01",2015,10,29,"O-438","F",515,2014
"CBH01",2015,10,29,"O-439","M",640,2014
"CBH01",2015,10,29,"O-440","F",625,2014
"CBH01",2015,10,29,"O-441","F",655,2014
"CBH01",2015,10,29,"O-442","M",625,2014
"CBH01",2015,10,29,"O-443","F",680,2014
"CBH01",2015,10,29,"O-444","M",645,2014
"CBH01",2015,10,29,"O-445","M",655,2014
"CBH01",2015,10,29,"O-446","F",430,2014
"CBH01",2015,10,29,"O-447","M",725,2014
"CBH01",2015,10,29,"O-448","M",505,2014
"CBH01",2015,10,29,"O-449","F",600,2014
"CBH01",2015,10,29,"O-450","F",545,2014
"CBH01",2015,10,29,"O-452","F",550,2014
"CBH01",2015,10,29,"O-453","M",600,2014
"CBH01",2015,10,29,"O-454","F",530,2014
"CBH01",2015,10,29,"O-455","M",445,2014
"CBH01",2015,10,29,"O-456","F",530,2014
"CBH01",2015,10,29,"O-457","M",500,2014
"CBH01",2015,10,29,"O-458","F",375,2014
"CBH01",2015,10,29,"O-459","F",605,2014
"CBH01",2015,10,29,"O-460","F",600,2014
"CBH01",2015,10,29,"O-461","M",555,2014
"CBH01",2015,10,29,"O-462","M",525,2014
"CBH01",2015,10,29,"O-463","M",600,2014
"CBH01",2015,10,29,"O-464","F",615,2014
"CBH01",2015,10,29,"O-465","F",410,2014
"CBH01",2015,10,29,"O-466","F",540,2014
"CBH01",2015,10,29,"O-467","F",540,2014
"CBH01",2015,10,29,"O-468","M",565,2014
"CBH01",2015,10,29,"O-469","F",650,2014
"CBH01",2015,10,29,"O-470","F",495,2014
"CBH01",2015,10,29,"O-471","M",685,2014
"CBH01",2015,10,29,"O-472","F",500,2014
"CBH01",2015,10,29,"O-473","M",610,2014
"CBH01",2015,10,29,"O-474","M",540,2014
"CBH01",2015,10,29,"O-475","F",595,2014
"CBH01",2015,10,29,"O-501","F",380,2015
"CBH01",2015,10,29,"O-502","F",265,2015
"CBH01",2015,10,29,"O-503","M",360,2015
"CBH01",2015,10,29,"O-504","M",315,2015
"CBH01",2015,10,29,"O-505","F",365,2015
"CBH01",2015,10,29,"O-506","F",340,2015
"CBH01",2015,10,29,"O-507","M",315,2015
"CBH01",2015,10,29,"O-508","M",240,2015
"CBH01",2015,10,29,"O-509","F",295,2015
"CBH01",2015,10,29,"O-510","M",345,2015
"CBH01",2015,10,29,"O-511","F",205,2015
"CBH01",2015,10,29,"O-512","M",310,2015
"CBH01",2015,10,29,"O-513","F",320,2015
"CBH01",2015,10,29,"O-514","F",325,2015
"CBH01",2015,10,29,"O-515","F",350,2015
"CBH01",2015,10,29,"O-516","M",405,2015
"CBH01",2015,10,29,"O-517","F",265,2015
"CBH01",2015,10,29,"O-518","M",330,2015
"CBH01",2015,10,29,"O-519","F",305,2015
"CBH01",2015,10,29,"O-520","F",315,2015
"CBH01",2015,10,29,"O-521","F",300,2015
"CBH01",2015,10,29,"O-522","M",310,2015
"CBH01",2015,10,29,"O-523","F",350,2015
"CBH01",2015,10,29,"O-524","M",335,2015
"CBH01",2015,10,29,"O-525","F",260,2015
"CBH01",2015,10,29,"O-526","M",380,2015
"CBH01",2015,10,29,"O-527","M",350,2015
"CBH01",2015,10,29,"O-528","F",245,2015
"CBH01",2015,10,29,"O-529","F",355,2015
"CBH01",2015,10,29,"O-530","F",355,2015
"CBH01",2015,10,29,"O-531","F",245,2015
"CBH01",2015,10,29,"O-532","M",275,2015
"CBH01",2015,10,29,"O-533","M",335,2015
"CBH01",2015,10,29,"O-534","F",215,2015
"CBH01",2015,10,29,"O-535","M",320,2015
"CBH01",2015,10,29,"O-536","F",375,2015
"CBH01",2015,10,29,"O-537","M",345,2015
"CBH01",2015,10,29,"O-538","F",400,2015
"CBH01",2015,10,29,"O-539","F",330,2015
"CBH01",2015,10,29,"O-540","F",335,2015
"CBH01",2015,10,29,"O-541","F",390,2015
"CBH01",2015,10,29,"O-542","F",285,2015
"CBH01",2015,10,29,"O-543","F",330,2015
"CBH01",2015,10,29,"O-544","M",390,2015
"CBH01",2015,10,29,"O-545","M",300,2015
"CBH01",2015,10,29,"O-546","F",285,2015
"CBH01",2015,10,29,"O-547","M",330,2015
"CBH01",2015,10,29,"O-548","M",390,2015
"CBH01",2015,10,29,"O-549","F",330,2015
"CBH01",2015,10,29,"O-550","M",310,2015
"CBH01",2015,10,29,"O-551","F",300,2015
"CBH01",2015,10,29,"O-552","M",315,2015
"CBH01",2015,10,29,"O-553","F",315,2015
"CBH01",2015,10,29,"O-554","F",350,2015
"CBH01",2015,10,29,"O-555","M",255,2015
"CBH01",2015,10,29,"O-556","F",310,2015
"CBH01",2015,10,29,"O-557","M",335,2015
"CBH01",2015,10,29,"O-558","M",425,2015
"CBH01",2015,10,29,"O-559","M",315,2015
"CBH01",2015,10,29,"O-560","F",390,2015
"CBH01",2015,10,29,"O-561","M",335,2015
"CBH01",2015,10,29,"O-562","M",360,2015
"CBH01",2015,10,29,"O-563","F",305,2015
"CBH01",2015,10,29,"O-564","F",335,2015
"CBH01",2015,10,29,"O-565","M",190,2015
"CBH01",2015,10,29,"O-566","F",230,2015
"CBH01",2015,10,29,"O-567","M",305,2015
"CBH01",2016,10,27,"W-838","F",1090,1998
"CBH01",2016,10,27,"W-962","F",925,1999
"CBH01",2016,10,27,"Y-044","F",1015,2000
"CBH01",2016,10,27,"Y-074","F",840,2000
"CBH01",2016,10,27,"Y-116","F",1040,2001
"CBH01",2016,10,27,"Y-166","F",1205,2001
"CBH01",2016,10,27,"Y-214","F",1130,2002
"CBH01",2016,10,27,"Y-233","F",1025,2002
"CBH01",2016,10,27,"Y-245","F",1090,2002
"CBH01",2016,10,27,"Y-246","F",1000,2002
"CBH01",2016,10,27,"Y-248","F",1015,2002
"CBH01",2016,10,27,"Y-258","F",930,2002
"CBH01",2016,10,27,"Y-264","F",1055,2002
"CBH01",2016,10,27,"Y-270","F",1015,2002
"CBH01",2016,10,27,"Y-274","F",1120,2002
"CBH01",2016,10,27,"Y-316","F",1110,2003
"CBH01",2016,10,27,"Y-319","F",895,2003
"CBH01",2016,10,27,"Y-327","F",925,2003
"CBH01",2016,10,27,"Y-328","F",990,2003
"CBH01",2016,10,27,"Y-334","F",1090,2003
"CBH01",2016,10,27,"Y-358","F",1085,2003
"CBH01",2016,10,27,"Y-360","F",980,2003
"CBH01",2016,10,27,"Y-377","F",975,2003
"CBH01",2016,10,27,"Y-389","F",1215,2003
"CBH01",2016,10,27,"Y-411","F",900,2004
"CBH01",2016,10,27,"Y-419","F",1165,2004
"CBH01",2016,10,27,"Y-422","F",930,2004
"CBH01",2016,10,27,"Y-425","F",975,2004
"CBH01",2016,10,27,"Y-430","F",1045,2004
"CBH01",2016,10,27,"Y-501","F",1060,2005
"CBH01",2016,10,27,"Y-527","F",1015,2005
"CBH01",2016,10,27,"Y-528","F",790,2005
"CBH01",2016,10,27,"Y-529","F",915,2005
"CBH01",2016,10,27,"Y-530","F",940,2005
"CBH01",2016,10,27,"Y-558","F",975,2005
"CBH01",2016,10,27,"Y-562","F",830,2005
"CBH01",2016,10,27,"Y-573","F",1060,2005
"CBH01",2016,10,27,"Y-6008","F",1095,2006
"CBH01",2016,10,27,"Y-605","F",1010,2006
"CBH01",2016,10,27,"Y-616","F",1080,2006
"CBH01",2016,10,27,"Y-627","F",950,2006
"CBH01",2016,10,27,"Y-630","F",1215,2006
"CBH01",2016,10,27,"Y-635","F",745,2006
"CBH01",2016,10,27,"Y-641","F",970,2006
"CBH01",2016,10,27,"Y-650","F",1005,2006
"CBH01",2016,10,27,"Y-654","F",935,2006
"CBH01",2016,10,27,"Y-674","F",1175,2006
"CBH01",2016,10,27,"Y-685","F",1025,2006
"CBH01",2016,10,27,"Y-702","F",1060,2007
"CBH01",2016,10,27,"Y-7109","F",1035,2007
"CBH01",2016,10,27,"Y-720","F",1030,2007
"CBH01",2016,10,27,"Y-730","F",985,2007
"CBH01",2016,10,27,"Y-741","F",1020,2007
"CBH01",2016,10,27,"Y-763","F",1125,2007
"CBH01",2016,10,27,"Y-775","F",895,2007
"CBH01",2016,10,27,"Y-808","F",940,2008
"CBH01",2016,10,27,"Y-828","F",1010,2008
"CBH01",2016,10,27,"Y-834","F",1000,2008
"CBH01",2016,10,27,"Y-835","F",1015,2008
"CBH01",2016,10,27,"Y-841","F",995,2008
"CBH01",2016,10,27,"Y-856","M",1540,2008
"CBH01",2016,10,27,"Y-864","F",1065,2008
"CBH01",2016,10,27,"Y-869","F",1090,2008
"CBH01",2016,10,27,"Y-875","F",1095,2008
"CBH01",2016,10,27,"Y-901","F",825,2009
"CBH01",2016,10,27,"Y-905","F",965,2009
"CBH01",2016,10,27,"Y-909","F",1105,2009
"CBH01",2016,10,27,"Y-916","F",1125,2009
"CBH01",2016,10,27,"Y-919","F",990,2009
"CBH01",2016,10,27,"Y-920","F",1070,2009
"CBH01",2016,10,27,"Y-921","F",870,2009
"CBH01",2016,10,27,"Y-938","F",1005,2009
"CBH01",2016,10,27,"Y-941","F",915,2009
"CBH01",2016,10,27,"Y-942","M",1525,2009
"CBH01",2016,10,27,"Y-945","M",1555,2009
"CBH01",2016,10,27,"Y-955","F",1040,2009
"CBH01",2016,10,27,"Y-956","M",1580,2009
"CBH01",2016,10,27,"Y-973","F",1070,2009
"CBH01",2016,10,27,"Y-980","F",1190,2009
"CBH01",2016,10,27,"O-008","M",1595,2010
"CBH01",2016,10,27,"O-019","M",1770,2010
"CBH01",2016,10,27,"O-020","F",1010,2010
"CBH01",2016,10,27,"O-022","F",965,2010
"CBH01",2016,10,27,"O-030","F",945,2010
"CBH01",2016,10,27,"O-033","M",1570,2010
"CBH01",2016,10,27,"O-037","M",1650,2010
"CBH01",2016,10,27,"O-039","F",1075,2010
"CBH01",2016,10,27,"O-042","F",970,2010
"CBH01",2016,10,27,"O-045","M",1650,2010
"CBH01",2016,10,27,"O-047","F",790,2010
"CBH01",2016,10,27,"O-048","F",1060,2010
"CBH01",2016,10,27,"O-050","F",970,2010
"CBH01",2016,10,27,"O-052","M",1420,2010
"CBH01",2016,10,27,"O-068","F",1160,2010
"CBH01",2016,10,27,"O-071","F",1035,2010
"CBH01",2016,10,27,"O-072","F",1080,2010
"CBH01",2016,10,27,"O-078","F",965,2010
"CBH01",2016,10,27,"O-107","F",955,2011
"CBH01",2016,10,27,"O-109","F",875,2011
"CBH01",2016,10,27,"O-110","F",855,2011
"CBH01",2016,10,27,"O-113","F",980,2011
"CBH01",2016,10,27,"O-115","M",1535,2011
"CBH01",2016,10,27,"O-121","F",945,2011
"CBH01",2016,10,27,"O-123","F",920,2011
"CBH01",2016,10,27,"O-125","M",1355,2011
"CBH01",2016,10,27,"O-125","M",1270,2011
"CBH01",2016,10,27,"O-126","F",1095,2011
"CBH01",2016,10,27,"O-127","F",925,2011
"CBH01",2016,10,27,"O-128","M",1430,2011
"CBH01",2016,10,27,"O-131","F",975,2011
"CBH01",2016,10,27,"O-136","F",870,2011
"CBH01",2016,10,27,"O-137","F",930,2011
"CBH01",2016,10,27,"O-145","F",980,2011
"CBH01",2016,10,27,"O-150","M",1545,2011
"CBH01",2016,10,27,"O-152","M",1575,2011
"CBH01",2016,10,27,"O-159","F",920,2011
"CBH01",2016,10,27,"O-162","M",1550,2011
"CBH01",2016,10,27,"O-164","F",1100,2011
"CBH01",2016,10,27,"O-166","F",990,2011
"CBH01",2016,10,27,"O-201","M",1275,2012
"CBH01",2016,10,27,"O-202","F",995,2012
"CBH01",2016,10,27,"O-206","F",1040,2012
"CBH01",2016,10,27,"O-207","M",1340,2012
"CBH01",2016,10,27,"O-210","F",1015,2012
"CBH01",2016,10,27,"O-214","F",890,2012
"CBH01",2016,10,27,"O-226","F",910,2012
"CBH01",2016,10,27,"O-230","F",920,2012
"CBH01",2016,10,27,"O-232","F",955,2012
"CBH01",2016,10,27,"O-242","F",1045,2012
"CBH01",2016,10,27,"O-246","F",945,2012
"CBH01",2016,10,27,"O-247","F",940,2012
"CBH01",2016,10,27,"O-248","F",910,2012
"CBH01",2016,10,27,"O-249","M",1300,2012
"CBH01",2016,10,27,"O-253","M",1420,2012
"CBH01",2016,10,27,"O-254","M",1320,2012
"CBH01",2016,10,27,"O-255","M",1345,2012
"CBH01",2016,10,27,"O-266","F",1080,2012
"CBH01",2016,10,27,"O-268","F",880,2012
"CBH01",2016,10,27,"O-269","F",760,2012
"CBH01",2016,10,27,"O-270","M",1400,2012
"CBH01",2016,10,27,"O-272","F",880,2012
"CBH01",2016,10,27,"O-3001","F",880,2013
"CBH01",2016,10,27,"O-3002","F",930,2013
"CBH01",2016,10,27,"O-3009","F",905,2013
"CBH01",2016,10,27,"O-3013","M",1000,2013
"CBH01",2016,10,27,"O-3020","F",765,2013
"CBH01",2016,10,27,"O-3031","M",1105,2013
"CBH01",2016,10,27,"O-3034","F",875,2013
"CBH01",2016,10,27,"O-3035","F",840,2013
"CBH01",2016,10,27,"O-3053","F",855,2013
"CBH01",2016,10,27,"O-3057","M",1240,2013
"CBH01",2016,10,27,"O-3060","F",910,2013
"CBH01",2016,10,27,"O-3066","M",1130,2013
"CBH01",2016,10,27,"O-3071","M",1105,2013
"CBH01",2016,10,27,"O-3077","F",1025,2013
"CBH01",2016,10,27,"O-3081","F",940,2013
"CBH01",2016,10,27,"O-3085","M",1270,2013
"CBH01",2016,10,27,"O-3088","F",805,2013
"CBH01",2016,10,27,"O-3094","F",865,2013
"CBH01",2016,10,27,"O-3096","F",775,2013
"CBH01",2016,10,27,"O-3097","F",875,2013
"CBH01",2016,10,27,"O-403","F",750,2014
"CBH01",2016,10,27,"O-405","F",655,2014
"CBH01",2016,10,27,"O-406","F",720,2014
"CBH01",2016,10,27,"O-407","F",775,2014
"CBH01",2016,10,27,"O-408","F",860,2014
"CBH01",2016,10,27,"O-412","F",365,2014
"CBH01",2016,10,27,"O-414","F",905,2014
"CBH01",2016,10,27,"O-415","F",855,2014
"CBH01",2016,10,27,"O-416","F",950,2014
"CBH01",2016,10,27,"O-423","F",885,2014
"CBH01",2016,10,27,"O-424","F",665,2014
"CBH01",2016,10,27,"O-426","F",755,2014
"CBH01",2016,10,27,"O-429","F",875,2014
"CBH01",2016,10,27,"O-432","M",910,2014
"CBH01",2016,10,27,"O-433","F",795,2014
